QUEST_LV_0100_20150317_000001	Sentinel
QUEST_LV_0100_20160218_010998	Mendekatlah, Masukkan mantra kamu ke dalam potongan es ini. {nl}Jika kamu tidak memiliki bakat yang dibutuhkan tersebut, maka Ice akan mencair.{nl}
QUEST_LV_0100_20160218_010999	Ketika kamu mengalahkan kawanan monster, Mantra kamu akan bekerja dan masuk ke dalam{nl}Ice Piece ini. Instruksinya telah diselesaikan.{nl}Kembalilah kepadaku setelah berhasil mengejakannya.
QUEST_LV_0100_20160218_011000	Ada satu sasaran pengujian yang berhasil mencairkan Ice Piece sejak menyentuhnya. {nl}Jujur..ini merupakan sebuah prestasi tersendiri.
QUEST_LV_0100_20160218_011001	Ini telah mencukupi. {nl}Aku akan mengajarkanmu sebagai Cryomancer.
QUEST_LV_0100_20160218_011002	Kamu harus menikmati hidupmu sebagai seorang Archer, Jika kamu berada disini untuk bertemu denganku. {nl}Saatnya, kita mulai ujian ini, bisakah kita memulainya? Tanpa melihat kekuatan kamu, kita tidak dapat menyakini apapun.
QUEST_LV_0100_20160218_011003	Kamu dapat dipercaya.{nl}Sudah tentu, seorang Archer harus mampu menyerang target dari jarak yang cukup jauh. {nl}
QUEST_LV_0100_20160218_011004	Tidak masalah apapun jenis monster itu.{nl} Selama kamu menyerang target dari kejauhan mungkin dapat dilakukan.{nl}
QUEST_LV_0100_20160218_011005	Bila kamu terlalu dekat dengan target atau sasaran gagal maka akan menyerangmu, Itu tidak masuk dalam hitungan. {nl}Mengerti?
QUEST_LV_0100_20160218_011006	Apakah kamu melihat kesalahan disana? Dapatkah kamu menyerang salahsatu kakinya?{nl} Klaipeda Master menyerang Bullseye dengan mata tertutup.
QUEST_LV_0100_20160218_011007	Kamu lebih baik daripada yang aku pikirkan. {nl}Aku tidak akan mengecewakanmu selama pelatihan ini.
QUEST_LV_0100_20160218_011008	Aku akan menjadi orang pertama yang mengakui bahwa aku tidak memiliki kesabaran apapun.{nl}Mengalahkan musuh secara satu persatu bukanlah gayaku.{nl}Aku lebih suka menyerangnya secara bersamaan.{nl}
QUEST_LV_0100_20160218_011009	Itulah salah satu alasan mengapa aku senang menjadi seorang Ranger. Bagaimana denganmu? {nl}Jika kamu adalah seorang penakut, maka ini bukanlah keberuntunganmu, {nl}Sebaiknya kamu menyerah dan menghemat waktu kita berdua.
QUEST_LV_0100_20160218_011010	Biarkan aku melihatnya apakah kamu dapat melaluinya. {nl}Tapi mungkin, berhadapan secara langsung dengan musuh-musuh mungkin belum menemukan kesulitan.{nl}
QUEST_LV_0100_20160218_011011	Hal terbaik setelah Simultaneous Combat adalah Consecutive Combat..{nl}Mengalahkan salah satu musuh dan menyerang musuh lainnya dengan cepat.{nl}Aku ingin melihat seberapa banyak kamu dapat mempersingkat waktumu.
QUEST_LV_0100_20160218_011012	Ragu sesaat... dan banyak musuh mendekat dan mencium keberadaanmu.{nl} kamu tidak ingin dikelilingi oleh musuh-musuh itu, bukan?
QUEST_LV_0100_20160218_011013	Mengagumkan. {nl}Aku telah melihat banyak Nitwits yang tidak berfungsi, ini tidak bisa dikatakan.
QUEST_LV_0100_20160218_011014	Memiliki seorang murid sepertimu sungguh sangat menyenangkan.{nl}Jadi, kemarilah. Apa yang harus aku ajarkan pertama kali kepadamu?
QUEST_LV_0100_20160218_011015	Saya tidak menolak orang-orang yang ambisius.{nl}Namun, ada prasyarat yang harus kamu miliki.{nl}
QUEST_LV_0100_20160218_011016	Sebuah gear yang sangat terawat...{nl}Itu merupakan hal yang penting untuk semua class.
QUEST_LV_0100_20160218_011017	aku senang kamu berkenan.{nl}Sekarang, tunjukkan padaku Lv +1 enhance crossbow.
QUEST_LV_0100_20160218_011018	Sebuah crossbow dan Quarrel Shooter selalu berdampingan.{nl}Aku hanya akan sekedar melihatnya.
QUEST_LV_0100_20160218_011019	Sebuah crossbow yang menawan.{nl}Baiklah, aku harus mengakui caramu pemeliharaan senjatamu.{nl}
QUEST_LV_0100_20160218_011020	Mempelajarinya sendiri tidaklah begitu sulit jadi temui aku kapanpun kamu ada waktu
QUEST_LV_0100_20160218_011021	Waktunya telah tiba bagimu untuk mempelajari advance magic Wizard.{nl}Kamu tidak dapat mempelajari semua magic baru sendirian.{nl}
QUEST_LV_0100_20160218_011022	Terkadang, jawabannya bisa dengan cepat kamu dapatkan, bila kamu menanyakan nasihat ke sekitar
QUEST_LV_0100_20160218_011023	Beberapa mungkin mengatakan: "Terlalu banyak memasak akan merusak kaldu."{nl}kamu tidak dapat menerima terlalu banyak nasihat.{nl}
QUEST_LV_0100_20160218_011024	Apakah itu membantu?{nl}Hmm, matamu yang cerah memberitahuku bahwa iya.{nl}
QUEST_LV_0100_20160218_011025	Semuanya baik-baik saja.{nl}Aku akan membantumu sebisa mungkin. Aku harap kamu juga dapat melakukan hal yang sama.
QUEST_LV_0100_20160218_011026	Pada tahap ini, yang perlu kamu lakukan adalah meningkatkan energi apimu.{nl}Bagiku, itu bukanlah masalah namun untukmu, bantuan sangatlah diperlukan.{nl}
QUEST_LV_0100_20160218_011027	Aku tidak bisa mengatakan ini akan mudah.{nl}Apakah kamu bisa melakukannya?
QUEST_LV_0100_20160218_011028	Bahwa sikap yang baik adalah tanda Pyromancer yang baik.{nl}Baiklah, ambil Condense Firestone ini.{nl}
QUEST_LV_0100_20160218_011029	Letakkan didekat monster dan kalahkan mereka. Energi api yang menyatu dengan spell akan meningkat.
QUEST_LV_0100_20160218_011030	Meningkatkan kemampuan magic-mu adalah hal yang terpenting, di sini,{nl}jadi tidak masalah monster apapun yang kamu bunuh.{nl}Namun tes ini akan lebih bermanfaat bila kamu melawan monster selevel denganmu, bukankah begitu?
QUEST_LV_0100_20160218_011031	Kerja Bagus.{nl}Aku bisa merasakan energi api yang kamu miliki lebih kuat dari sebelumnya.{nl}
QUEST_LV_0100_20160218_011032	Bila kamu melatih apa yang akan aku ajarkan kepadamu...{nl}Kamu bisa segera menjadi yang terhebat!
QUEST_LV_0100_20160218_011033	Jika magic baru adalah yang kamu cari.{nl}Keadaanmu saat ini menunjukkan bahwa kamu perlu{nl}memperoleh lebih banyak pengalaman menangani energi dingin.{nl}
QUEST_LV_0100_20160218_011034	Sihir yang kuat menantimu, tapi...{nl} Dapat atau tidaknya kamu mengatasinya adalah hal yang sama sekali berbeda.{nl}
QUEST_LV_0100_20160218_011035	Saya melihat sikapmu cukup optimal.{nl}Aku rasa Frost Tome akan melayanimu dengan baik.{nl}
QUEST_LV_0100_20160218_011036	Daya tahan es dari para monster meningkat dengan kekuatan tome, kalahkan mereka.{nl} Lebih dingin dari rasa dingin itu sendiri...{nl}Hanya mereka yang mampu melawti ujian tersebut yang dapat mempelajari kekuatan magic baru.
QUEST_LV_0100_20160218_011037	Ujian ini hanya akan memiliki makna bila tome itu digunakan untuk mengalahkan para monster.
QUEST_LV_0100_20160218_011038	Penangananmu terhadap energi dingin telah meningkat.{nl}Optimal. Pertahankan daya tempur sebelumnya ke dalam ingatan dan amati instruksiku dengan hati-hati.
QUEST_LV_0100_20160218_011039	Hmm... jadi kamu ingin menjadi seorang Psychokino.{nl}Ide bagus. Sungguh pilihan yang luar biasa.{nl}
QUEST_LV_0100_20160218_011040	Namun tidak semua orang bisa menggunakan psikokinesis.{nl}Salah satunya harus menyadari kekuatan yang ada didalam diri mereka yang diberikan oleh para Goddess .{nl}
QUEST_LV_0100_20160218_011041	Kamu mungkin tidak mengerti apa yang aku bicarakan, kan?{nl}Nah, karena itu harus dirasakan bukan hanya dijelaskan.{nl}Apakah kamu ingin mencoba tantangan ini?
QUEST_LV_0100_20160218_011042	Sekarang, kelihatannya kamu sudah siap.{nl}Ini adalah scroll yang berisi spell Psychokino.{nl}
QUEST_LV_0100_20160218_011043	Setidaknya, Kamu akan bisa merasakan kekuatan magic yang biasa kami gunakan.
QUEST_LV_0100_20160218_011044	Gunakan scroll untuk merasakan kekuatan didalam dirimu.{nl}Bahkan hanya dengan merasakannya itu akan memudahkanmu mempelajarinya.
QUEST_LV_0100_20160218_011045	Bagus, sekarang kamu mengetahui bagaimana rasanya?{nl}Kami menyebutnya kekuatan psikis.{nl}
QUEST_LV_0100_20160218_011046	Cukup dengan teori-teorinya.{nl}Praktekkan bagaimana menggunakan kekuatan psikis.
QUEST_LV_0100_20160218_011047	Memiliki spell yang kuat memang penting, tetapi sebagi Linker,{nl}kami harus mampu berempati dengan orang lain.{nl}Menemukan garis yang menghubungkan pikiranku dengan yang lainnya dan membuatnya menjadi kenyataan.{nl}Itu adalah tugas Linker.{nl}
QUEST_LV_0100_20160218_011048	Apakah penjelasannya terlalu rumit?{nl}Jika demikian, izinkan aku memberimu tips untuk memahaminya... Apakah kamu siap?
QUEST_LV_0100_20160218_011049	Seorang Linker harus mampu menemukan titik koneksi setiap mana yang dimiliki oleh setiap orang.{nl}Jika kamu rasa tugas ini membingungkan, pilihan untuk menjadi seorang Linker bukanlah untukmu.{nl}
QUEST_LV_0100_20160218_011050	Aku percaya bahwa pencerahan tersebut akan datang kepadamu dengan natural bila kamu terus berjuang melawan monster.{nl}Meskipun kamu belum menjadi Linker, kamu mungkin juga akan bisa merasakan titik koneksi.
QUEST_LV_0100_20160218_011051	Konsentrasi ketika melawan para monster, maka kamu akan melihatnya.{nl}Sisanya bergantung bakat yang kamu miliki.
QUEST_LV_0100_20160218_011052	Dapatkah kamu merasakannya?{nl}Selanjutnya, semuanya akan mudah.{nl}
QUEST_LV_0100_20160218_011053	Kembali temui akau kapanpun kamu ingin mempelajari Linker magic.
QUEST_LV_0100_20160218_011054	Ketika kamu pertama kali datang ke Orsha, aku ragu kepadamu...{nl}Namun lihat kamu sekarang. Kisah dari keberanianmu telah menyebar!{nl}
QUEST_LV_0100_20160218_011055	Ini adalah test terakhir.{nl}Aku akan mengetest seberapa jauh kamu mengerti archer.{nl}
QUEST_LV_0100_20160218_011056	Meskipun Archer tidak terkalahkan oleh siapa pun,{nl}beberapa musuh akan sulit untuk dikalahkan. Terutama tipe flying-cloth.{nl}
QUEST_LV_0100_20160218_011057	Sekarang, kamu tahu apa yang harus dilakukan, bukan?
QUEST_LV_0100_20160218_011058	Ini adalah Archer Test Orb.{nl}Itu akan mencatat apakah kamu telah mengalahkan salah satunya dengan tepat.
QUEST_LV_0100_20160218_011059	Aku harap kamu tidak tersesat, setelah semua petunjuk yang telah aku berikan kepadamu,{nl}Ini semua adalah bagian dari test.
QUEST_LV_0100_20160218_011060	Bagaimana?{nl}Bukankah itu lebih mudah dari biasanya?{nl}
QUEST_LV_0100_20160218_011061	Tidak ada teori yang tersisa untuk diajarkan kepadamu{nl}Selanjutnya adalah latihan! Bahkan ketika berada di puncak kejayaan, jangan lupakan basicnya.
QUEST_LV_0100_20160218_011062	Aku juga memiliki andil atas usaha-usahaku sendiri.{nl}Keberadaan ranger untuk membantu orang-orang yang berada dalam bahaya.{nl}
QUEST_LV_0100_20160218_011063	Bagian dari tes, bagian dari relawan. Aku ingin kamu membantu upaya perbaikan Orsha, apakah kamu siap?{nl}Keberadaan ranger untuk membantu orang-orang yang berada dalam bahaya.
QUEST_LV_0100_20160218_011064	Masalah yang paling mendesak sekarang adalah kami memerlukan batuan untuk membangun kembali tembok.{nl}Di dalam Koru Jungle, mungkin kamu bisa menemukan batuan yang tepat.
QUEST_LV_0100_20160218_011065	Akar itu benar-benar banyak menjalar di dinding.{nl}Belum lagi sewaktu aku harus menghentikan Pyromancer submaster untuk membakaran mereka semua...{nl}
QUEST_LV_0100_20160218_011066	Woah, sekarang kamu melakukannya dengan rajin.{nl}Itu sangatlah baik.{nl}
QUEST_LV_0100_20160218_011067	Aku sedikit sibuk namun janji adalah janji. Aku akan mengajarkanmu skill baru.{nl}Pelajari dengan baik dan berlatihlah sesering mungkin.
QUEST_LV_0100_20160218_011068	Kamu tampaknya siap untuk mempelajari skill baru.{nl}Namun saat ini, ada banyak hal yang perlu aku lakukan...{nl}
QUEST_LV_0100_20160218_011069	Membantuku dalam hal ini dan nantinya mungkin aku akan bisa membantumu kembali.{nl} Bagaimana? Membantuku membangun kembali Orsha. Ini akan sangat membantu.
QUEST_LV_0100_20160218_011070	Tampaknya kami kekurangan material.{nl}Terutama, perekat untuk menahan batu bata supaya kuat.{nl}
QUEST_LV_0100_20160218_011071	Kalahkan monster tipe plant dan dapatkan cairan perekat dari mereka.{nl}Semakin kuat monsternya maka semakin kuat cairan perekat yang dihasilkan.
QUEST_LV_0100_20160218_011072	Setiap orang berupaya untuk membangun kembali Orsha, rumah kami.{nl}Pada saat Medzio Diena, kami semua berpikir dunia akan berakhir...{nl}Namun ada beberapa hal yang bencana besar itu tidak dapat hancurkan.
QUEST_LV_0100_20160218_011073	Kau kembali lebih awal dari yang ku duga.{nl}Bagus. Semuanya terlihat berada ditempat yang seharusnya.{nl}
QUEST_LV_0100_20160218_011074	Senang bertemu denganmu.{nl}Kamu pasti orang baru yang ingin menjadi seorang Sapper?{nl}
QUEST_LV_0100_20160218_011075	Sapper yang ideal adalah orang yang selalu berhati-hati.{nl}Kesalahan dalam meletakkan perangkap dapat merusak arus pertempuran.{nl}
QUEST_LV_0100_20160218_011076	Aku adalah seorang Sapper dan seorang prajurit. Aku benci sikap tidak serius.{nl}Aku akan lihat seberapa serius kamu mengerjakan misi,{nl}dan aku akan menentukan apakah kamu dapat diterima atau tidak.
QUEST_LV_0100_20160218_011077	Saat ini aku meneliti dan mengembangkan perangkap jenis baru.{nl}Ini akan menjadi sesuatu yang sama sekali berbeda dari semua jenis perangkap sebelumnya.{nl}
QUEST_LV_0100_20160218_011078	Pergilah ke Koru Jungle dan carikan aku beberapa Sturdy Research Stones.{nl}Jika kamu mengambil misi ini dengan serius, kamu tidak akan membawa batu yang mudah hancur hanya dengan sentuhan biasa.
QUEST_LV_0100_20160218_011079	Tidak peduli seberapa kuat dirimu, jika kamu memiliki sikap yang tidak pantas,{nl}Kamu tidak diterima. Paham?{nl}Satu kesalahan dalam meletakkan perangkap dapat menyebabkan kerusakan permanen pada seluruh tim.
QUEST_LV_0100_20160218_011080	Hm. kamu telah lulus test.{nl}Aku harus memperingatkanmu, pelatihanku sangat keras dan ketat. Cara satu-satunya hanyalah dengan berkonsentrasi.
QUEST_LV_0100_20160218_011081	Seorang Hunter, eh? Aku yakin kamu hebat dengan busur dan anak panah, bukan?{nl}Jika semuanya terserah padaku, aku akan menerima semuanya tetapi jika saya melakukannya, aku pikir itu tidak baik.{nl}
QUEST_LV_0100_20160218_011082	Aku akan menguji seberapa layaknya dirimu untuk menjadi salah satu muridku.
QUEST_LV_0100_20160218_011083	Seorang Hunter harus dapat menikmati bahaya dan ketegangan yang menyertainya.{nl}Contohnya... Ah, ya, seperti di dalam dungeon.{nl}
QUEST_LV_0100_20160218_011084	Tidak peduli monster seperti apa yang ada didalam dungeon.{nl}Yang terpenting adalah untuk tetap tenang dalam situasi yang berbahaya.{nl}Dengan begitu, aku akan mengakuimu.{nl}
QUEST_LV_0100_20160218_011085	Hmm... Aku rasa Ashaq Underground Prison atau Novaha Monastery itu terlalu mudah.{nl}Semakin besar bahaya yang mengintai, maka semakin tinggi skor yang akan kamu dapatkan.
QUEST_LV_0100_20160218_011086	Nah, kamu mendapatkannya.{nl}Bagus. Aku rasa, kamu telah membuktikan kemampuanmu.
QUEST_LV_0100_20160218_011087	Selamat datang kembali.{nl}Aku rasa, ini adalah waktu yang tepat untukmu melewati ujian api.{nl}
QUEST_LV_0100_20160218_011088	Jika kamu dapat lulus ujian ini, kamu akan diakui sebagai Pyromancer sejati.{nl}Ini tidak akan mudah, tetapi maukah kamu mencobanya?
QUEST_LV_0100_20160218_011089	Tepat, untuk ujianmu, kamu harus melawan sesuatu yang{nl}akrab dengan kita dan paling sulit untuk ditangani...{nl}Tentu saja, aku membicarakan tentang monster berelemen api.{nl}
QUEST_LV_0100_20160218_011090	Tidak masalah apapun tipenya.{nl}Cepatlah.
QUEST_LV_0100_20160218_011091	Untuk menahan monster berelemen api, kamu harus menyerang mereka dengan kekuatan yang lebih besar.{nl}Atau kamu harus memanfaatkan elemen sihir lainnya.
QUEST_LV_0100_20160218_011092	Aku tahu kamu bisa melakukannya.{nl}Sekarang, ini akan menjadi latihan terakhir kita, jadi dengarkan baik-baik.
QUEST_LV_0100_20160218_011093	Aku telah mengajarkan banyak Cryomancers... {nl}Namun tidak ada yang mencapainya secepat dirimu saat ini.{nl}
QUEST_LV_0100_20160218_011094	Sekarang, ini adalah ujian terakhirmu.{nl}Sebuah ujian dengan rasa dingin.
QUEST_LV_0100_20160218_011095	Mengetahui dirimu sendiri dan musuhmu adalah hal yang penting.{nl}Ujian akan rasa dingin ialah mengalahkan monster dengan elemen ice.
QUEST_LV_0100_20160218_011096	Itu adalah hal yang perlu dilakukan untuk menjadi yang terbaik diantara Cryomancer lainnya
QUEST_LV_0100_20160218_011097	Kamu tidak berpikir bisa menjadi yang terbaik dengan mudah, bukan?
QUEST_LV_0100_20160218_011098	Sekarang, itu matang dengan warna keemasan.{nl}Kamu telah melampaui dugaanku.{nl}
QUEST_LV_0100_20160218_011099	Aku akan memandumu untuk...{nl}menjadi Cryomancy terbaik.
QUEST_LV_0100_20160218_011100	Menjadi Psychokino mengharuskanmu untuk mengevaluasi segala kondisi dengan tepat.{nl} Mendapatkan keuntungan dari segala kondisi akan membantumu dalam pertempuran.{nl}
QUEST_LV_0100_20160218_011101	Itu terserah padamu untuk mewujudkannya. Hanya bila kamu dapat mempelajari advance magic.{nl}Tunjukkan padaku apa yang kamu bisa, jika kamu menerimanya.
QUEST_LV_0100_20160218_011102	Ini adalah Spell Detector Orb.{nl}Jaraknya agak pendek, tetapi dapat mendeteksi spell di sekitarnya.{nl}
QUEST_LV_0100_20160218_011103	Kalahkan monster dalam area Spell Detector Orb.{nl}Itu mungkin akan membantumu untuk menemukan tempat yang tepat.
QUEST_LV_0100_20160218_011104	Sama seperti real estate, hal yang terpenting adalah lokasi, lokasi dan lokasi,{nl} sehingga jenis, level ataupun elemen dari para monster bukanlah masalah.
QUEST_LV_0100_20160218_011105	Hmm... lebih baik dari apa yang kubayangkan.{nl}Pertahankan kerja bagusmu.
QUEST_LV_0100_20160218_011106	Seorang Linker. Seorang Linker adalah salah satu yang menghubungkan "mana" satu dengan "mana" yang lain...{nl}Itulah yang membuat kami begitu istimewa.{nl}
QUEST_LV_0100_20160218_011107	Namun, jika kamu melampaui "mana" dan menghubungkan jiwa itu sendiri.{nl}Kamu bisa mencapai wilayah baru yang tidak diketahui.{nl}Jika kamu ingin memperluas cakrawala mengenai Linker, tolong, bantu aku dengan penelitianku.{nl}
QUEST_LV_0100_20160218_011108	Isi Soul Flask ini dengan kekuatan spiritual.{nl}Kalahkan monster dan kekuatan spiritual akan terserap ke dalamnya.
QUEST_LV_0100_20160218_011109	Bila penelitan ini berhasil, semua Linker akan mendapatkan manfaatnya dari penelitan ini.{nl}
QUEST_LV_0100_20160218_011110	Sekarang, wadah ini telah penuh.{nl}Terima kasih banyak, hanya ini yang kumiliki untuk membayarmu akan semua ini.
QUEST_LV_0100_20160218_011111	Kamu akan mempelajari magic baru dari sekarang.{nl}Silahkan ikuti instruksiku dengan penuh perhatian seperti biasanya.
QUEST_LV_0100_20160218_011112	Apakah kamu ingin mencari cara untuk menjadi Thaumaturge?{nl}Hm, kami, Para Thaumaturge, menggunakan magic untuk mengubah jenis dan sifat dari suatu entitas.{nl}
QUEST_LV_0100_20160218_011113	Yang terpenting adalah mata yang tajam untuk membaca arus pertempuran.{nl}Sehingga kamu mengetahui bagaimana membawa situasi untuk mendukungmu.{nl}
QUEST_LV_0100_20160218_011114	Cukup bicaranya. Mari kita mempraktekkannya.{nl}Teori cukup membosankan bagiku.
QUEST_LV_0100_20160218_011115	Magic Thaumaturge bisa mengubah ukuran dari suatu entitas.{nl}Baik teman ataupun musuh, itu bukanlah suatu masalah.{nl}
QUEST_LV_0100_20160218_011116	Untuk mempelajari bagaimana mengubah situasi tempur menjadi menguntungkanmu.{nl}Coba hadapi para monster dengan berbagai ukuran.{nl}
