ITEM_20150317_000001	Empty_helmet
ITEM_20151116_007353	Equipment Ogva dibuat oleh para Goddess di suatu tempat bernama Goddess' Ancient Garden, saat ini tidak dapat diketahui entah sudah berapa lama hal itu terjadi dan dimana lokasi tepatnya kejadian itu. Hanya saja terdapat suatu teori dimana hal ini terjadi ketika manusia belum mencatatkan sejarah.
ITEM_20151116_007354	Beberapa orang percaya bahwa Equipment Ogva dibuat sebagai produk akhir menggunakan kekuatan suci dari para Goddess, dan mereka yakin terdapat di suatu tempat equipment dengan kekuatan mutlak yang suci yang ekstrim, dan mereka bermaksud mencari item tersebut. Tentu saja semua usaha itu gagal total, tidak dapat diketahui apakah benar benda seperti itu ada atau tidak, hanya karena sebuah isu singkat. Hanya saja terdapat hasil dari pencarian akan equipment yang tidak diketahui sebelumnya seperti Glove ini.
ITEM_20151116_007355	Saat ini tidak dapat diketahui, bahwa dahulu kala pada Ancient Garden suatu Goddess menaruh kekuatan apa, pada benda apa. Tetapi hal itu dapat diprediksi. Mungkin juga Shoes ini menyimpan kekuatan dari Goddess Zemyna.
ITEM_20151116_007356	Orang-orang yang banyak mengeluh mengatakan bahwa sangatlah baik jika para Goddess mememberikan daya tahan yang baik pada equipment ini dibandingkan apapun ketika menaruh kekuatannya. 
ITEM_20151116_007357	Seorang inspektur pergi melintasi rute, dan mengatakan tidak diketahui bahwa Equipment Ogva tersebar di dunia dan apakah muncul secara umum. Hal itu hanya dapat dibuktikan seiring dengan berjalannya waktu yang lama.
ITEM_20151116_007358	Setelah hari Medzio Diena, kota yang bermaksud mengontrol tanaman terhubung satu sama lain dengan menggunakan tanaman. Salah satu equipment yang berperan membantu akan kesuksesan hal ini adalah equipment jenis armor.
ITEM_20151116_007359	Setelah hari Medzio Diena, adalah hal yang sulit untuk mengekstrak zat pelindung diri sendiri secara sihir pada senjata. Kesuksesan akan usaha seperti ini harus disampaikan kepada Goddess.
ITEM_20151116_007360	"Cara membuat Magic Equipment dibagi menjadi 2. Pertama adalah teknik ketika pembuatan mengikuti proses produksi yang ditentukan dan teknik memberikan sihir pada equipment biasa yang sudah dibuat terlebih dahulu. Tentu saja equipment yang ini menggunakan cara yang kedua.
"
ITEM_20151116_007361	Setelah hari Medzio Diena kekuatan sihir yang diarahkan dari Bracken yang tumbuh dengan pesat, biasanya mudah untuk diaplikasikan pada equipment yang ofensif.  Ada kemungkinan efeknya berubah atau melemah jika diaplikasikan pada armor, maka Pakaian ini juga seperti itu.
ITEM_20151116_007362	Dibutuhkan usaha keras menunggu saat Bracken tumbuh pada tempat yang tidak dapat dilihat siapapun pada waktu tertentu, untuk membuat Glove ini. Kesabaran dan konsenstrasi seperti ini terbayarkan dengan hasil armor yang meningkatkan akurasi kepada pemakainya.
ITEM_20151116_007363	"Sebelum hari Medzio Diena upacara menjaga pembakaran Bracken dianggap sebagai adat untuk keberuntungan atau memohon permintaan, tetapi setelah hari Medzio Diena seluruh kehidupan manusia yang lampau berubah total ke arah lainnya, dan sekarang menjadi sarana memberikan sihir kepada armor seperti ini.
"
ITEM_20151116_007364	Orang-orang tertentu menyembunyikan kekuatan misterius pada Bracken sejak lama, maka dari itu setelah upacara pengamatan Bracken pada hari sebelum Medzio Diena, dan setelah itu mereka berpikir dapat mengaplikasikan kekuatan itu pada Equipment. Jika berpikir akan adat yang sudah berjalan lama, tidak pernah ada penelitian mendalam mengenai adat ini oleh Priest atau teologis selama ini.
ITEM_20151116_007365	Pada pakaian ini tersembunyi Pola Magic Koru yang melambang bracken Sprout dengan bentuk tersembunyi. Sprout memiliki arti besar secara religius sejak dahulu kala.
ITEM_20151116_007366	Glove ini dibuat dengan mengaplikasikan kekuatan sihir yang melambangkan Bracken Sprout yang dipilih satu per satu. Jika suatu saat tanaman yang muncul ketika Medzio Diena menghilang, mungkin saja pada saat itu tidak bisa membuat item-item yang dapat menyimpan kekuatan sihir seperti ini.
ITEM_20151116_007367	Setelah hari Medzio Diena semua tanaman-tanaman yang tumbuh pesat, menjadi memiliki kekuatan menyerap vitalitas dan hawa kehidupan baik besar maupun kecil. Maka dari itu mengaplikasikan kekuatan ini pada equipment untuk bisa mendapatkan energi dari tanah adalah pekerjaan yang sulit.
ITEM_20151116_007368	Dapat memilih salah satu karakteristik yang diinginkan dari kekuatan sihir yang diekstrak atas keunikan Bracken yaitu menyukai cahaya atau tidak menyukai cahaya. Tetapi dengan mempertimbangkan biaya dan pemakaian praktikalnya, maka diputuskan untuk membuat  agar dapat mengatasi kegelapan, dan hal yang sebaliknya tidak diproduksi walaupun dapat dilakukan secara teori.
ITEM_20151116_007369	Dievdirbys master Tesla pernah mengelilingi beberapa tempat di kerajaan sebelumnya. Terdapat cerita yang mengatakan beberapa Equipment Magic terdapat kaitannya dengan keberadaannya. Tidak diketahui dengan jelas bagaimana Tesla yang merupakan Priest of Wood Carving terkena pengaruh dalam pembuatan glove ini, tetapi orang-orang percaya akan legenda itu.
ITEM_20151116_007370	Terdapat legenda dimana Tesla membuat Shoes ini karena ketika dahulu sedang menjelajahi Sirdgela Forest kakinya tertusuk oleh duri. Pada saat itu entah apakah duri juga tumbuh berlebihan atau tidak, tapi setelah kejadian itu terjadi, Tesla membuat equipment ini, walaupun bukan sesuatu yang penting. Mungkin saja Tesla itu sendiri masi hidup, tetapi tidak ada orang juga yang pergi bertanya untuk hal itu.
ITEM_20151116_007371	Sirdgela Equipment memiliki banyak cerita dan legenda. Menurut suatu legenda, celana ini dibuat dengan menggunakan kain dari benang yang diambil pohon berduri. Kebenaran dari legenda itu dan tidak ada hubungannya, banyak orang yang menyukai seorang gadis kecil yang membuat benang dari pohon berduri di hutan sendirian,
ITEM_20151116_007372	Orang-orang yang menyukai cerita mengenai Magic Item, berkata robe ini dibuat Tesla sebagai peringatan ketika memutuskan menjadi priest dari pemahat biasa. Sirdgela Equipment  merupakan sesuatu yang cukup layak diteliti oleh orang-orang yang menyukai cerita misteri.
ITEM_20151116_007373	Alasan terdapatnya cerita misterius dan beragam pada Sirdgela Equipment dibandingkan Magic Equipment lainnya, karena mendapat efek dari lingkungan unik yang disebuk Thorn Forest. Kalau begitu bisa dibilang setelah hari Medzio Diena asal mula dari cerita legenda ini, tetapi semua hanya cerita tanpa dasar saja.
ITEM_20151116_007374	Menurut legenda Sirdgela di masa lalu banyak prajurit yang menghilang di sekitarnya, dan sepatu ini katanya dibuat oleh teman dekat yang mencari mereka yang hilang.
ITEM_20151116_007375	Sejak sebelumnya asal muasal baju ini dikembangkan dengan cara menggunakan kulit itu dengan berburu para binatang buas yang muncul di Sirdgela Forest.
ITEM_20151116_007376	Dahulu sebelum banyak monster akibat hari Medzio Diena di Sirdgela, katanya terdapat banyak binatang buas. Sarung tangan ini pun telah ada sejak jaman itu katanya.
ITEM_20151116_007377	Memang teori ini akan berbagai Sirdgela Equipment mengenai beberapa legenda dan asal usul adalah sebuah teori, tetapi sepatu ini katanya telah dibuat di daerah Sirdgela sudah sejak lama secara tradisional untuk bergerak dengan baik di hutan yang kasar.
ITEM_20151116_007378	Saat ini atau masa lalu pun, alasan mengapa menaruh attribute magic pada equionebt yang dibutuhkan pada tanpa hubungan nama daerah dan iklim, merupakan dasar dari legenda dibuatnya pada lingkungan lain dahulu kala.
ITEM_20151116_007379	Dulu Philis Glove merupakan equipment dengan kekuatan sihir lebih tinggi dibandingkan sekarang setelah hari Medzio Diena. Setelah 3 Neutral Wall hancur, pada hari Medzio Diena  tidak diketahui alasan kenapa kekuatan sihir yang ada di equipment ini melemah.
ITEM_20151116_007380	Armor-armor Philis memiliki karakteristik memberikan kenyamanan pemakainya pada lingkungan tertutup.
ITEM_20151116_007381	Equipment ini yang dikenakan oleh para penjaga 3 neutral wall, memakai sihir khusus yang dirahasiakan dan hanya diketahui oleh Pemimpin militer saja. Tetapi saat ini para komandan senior tingkat tinggi 3 neutral wall telah terbunuh sehingga sulit untuk mengetahui alasan itu.
ITEM_20151116_007382	Pakaian resmi dari pasukan penjaga 3 Neutral Wall berbagai bentuknya telah dibuat menyesuaikan kebutuhan. Untuk sarung tangan ini merupakan equipment yang dipersiapkan untuk pertempuran gerilya biasa yang dapat diperkirakan.
ITEM_20151116_007383	Pakaian resmi dari pasukan penjaga 3 Neutral Wall berbagai bentuknya telah dibuat menyesuaikan kebutuhan. Untuk sepatu ini merupakan equipment yang dipersiapkan untuk pertempuran gerilya biasa yang dapat diperkirakan.
ITEM_20151116_007384	Equipment ini berbeda dengan Philis Equipment lainnya, dimana ia tidak ada sebelum hari Medzio Diena. Karena kebutuhannya belakangan ini maka equipment standar ini diberikan attribute magic baru.
ITEM_20151116_007385	Pada awalnya equipment ini hanya diberikan kepada para prajurit yang berada di bagian terjauh dari 3 Neutral Wall oleh kerajaan. karena berpikir dapat menjadi bantuan ketika diasumsikan bagian terjauh dikuasai oleh lawan. Waktu berlalu muncullah perubahan senjata dan taktik gerilya, sehingga perlahan equipment ini didistribusikan ke seleuruh wilayah 3 Neutral Wall.
ITEM_20151116_007386	Equipment yang diberikan Magic Attribute adalah sesuatu yang paling membantu bagi para prajurit yang menjaga kastil termasuk 3 Neutral Wall. Telah menjadi equipment yang dipiklih oleh para prajurit kastil selama beberapa tahun lamanya.
ITEM_20151116_007387	Equipment yang diberikan kepada para pasukan yang bertugas menyerang dengan api diantara Pasukan penjaga kastil, terutama pasukan penjaga 3 Neutral Wall. Sekarang saat hari Medzio Diena, Para pasukan yang bertugas menyerang dengan api, menghalangi para tumbuhan yang mengamuk dari tembok kastil konstrukruksi yang dekat dengan pada bagian pusat, sekarang pun diposisikan sebagai konstruksi yang menarik.
ITEM_20151116_007388	Ini adalah fenomena yang aneh, tetapi Baron Allerno secara relatif dibandingkan daerah keluarga bangsawan lainnya, merupakan daerah yang aktif memproduksi Magic item atau kegiatan para magiciannya. Fenomena sepreti ini bertambah sangat banyak setelah hari Medzio Diena, dan sarung tangan ini muncul dengan latar belakang seperti itu.
ITEM_20151116_007389	Jika memikirkan titik dimana bertani merupakan industri utama dari daerah Allerno saat ini, merupakan fenomena aneh yang sulit dujelaskan atas pertambahan kemunculan magic equipment di daerah ini belakangan ini. Bagaimana pun berkat itu  orang-orang yang bertarung di tempat ini dapat memakai sepati seperti ini.
ITEM_20151116_007390	Jika berpikir sekilas, belakangan ini banyak para magician yang berkumpul di Baron Allerno, sehingga kemunculan beberapa magic item seperti baju ini bisa dianggap bukanlah sesuatu yang aneh. Tetapi hal ini berbeda dengan kenyataannya, entah seperti ada suatu alasan lain dari kemunculan dan peningkatan Magic item baru.
ITEM_20151116_007391	Beberapa penyihir bermaksud untuk mencari tahu tindakan dari demon atas hal yang terjadi oleh karena magic item baru pada daerah Allerno, tetapi tidak dapat mencari dasar yang tepat akan hal ini. Tetapi seperti equipment ini ketika melihat sebagai equipment yang memiliki resistance darkness attribute, teori asal mula Demon adalah opini yang lemah dasarnya.
ITEM_20151116_007392	Entah apa alasan kemunculannya, diberikan kepada para anak buah dengan mengumpulkan equipment seperti ini secara aktif di Allerno Baron. Karena hal itu belakangan ini di Allerno Baron katanya terjadi gesekan antara para pasukan dan penduduk.
ITEM_20151116_007393	Daerah Allerno jelas sekali mendapatkan pengaruh magic sesuatu dari daerah luar. Walaupun tidak datang bersamaan dengan kekuatan sihir yang luar biasa, tetapi sepatu ini adalah jelas memiliki bentuk mengandung sihir ketika pertama kali muncul tanpa ada hubungan dengan performanya.
ITEM_20151116_007394	Hal aneh yang lain atau berhubungan dengan Magic item yang muncul pada daerah Allerno adalah titik dimana para magician yang datang ke tempat ini, bukan datang untuk mencari magic item seperti itu. Untuk alasan lainnya, benda-benda yang ditemukan dipakai oleh para prajurit atau penduduk daerah.
ITEM_20151116_007395	Lord saat ini dari Allerno sedang merekrut para pengrajin dan penyihir untuk memperkuat equipment macam ini, yang memiliki defense kuat. Hanya saja keinginan macam ini sepertinya menyembunyikan suatu tujuan lainnya.
ITEM_20151116_007396	Lord dari Allerno jika tidak merekrut pengrajin dan magician untuk memperkuat magic equipment secara sederhana, ia mungkin dapat dikaitkan dengan alasan kemunculan magic equipment yang merupakan tujuan yang diincarnya.
ITEM_20151116_007397	Lord Allerno berharap agar magic item yang kuat dan lebih berharga banyak muncul dari daerahnya sendiri. Memang terlihat serakah, tetapi hal ini juga adalah karena tidaklah mudah untuk memproduksi ulang benda yang muncul pada daerahnya.
ITEM_20151116_007398	Lord dari Allerno Baron saat ini, ia sedang berusaha untuk memakai equipment ini agar dengan membuatnya lebih kuat. Ia katanya telah merekrut pengrajin dan magician untuk tujuan ini.
ITEM_20151116_007399	Para cleric yang sudah melakukan hal ini lama, memiliki sesuatu kekuatan suci yang tersimpan pada benda yang dibawa pada tubuhnya. Pada saat hal ini dibutuhkan, dengan berhasilnya percobaan untuk menciptakannya, maka terbentuklah Perelin Glove yang ada saat ini.
ITEM_20151116_007400	Ada kasus dimana divine power of Goddess diam dan menunjukkan kekuatan baru dalam trivial item dimana pilgrim miskin membawanya pada perjalanan ziarah mereka. Equipment dengan nama Perelin adalah itemnya.
ITEM_20151116_007401	Tidak dapat diketahui tipe perlindungan apa yang berdiam di pilgrim item. Namun, ada beberapa keteraturan meskipun belum ditemukan kesimpulannya. Jika tidak, item-item ini tidak akan diberi nama Perelin.
ITEM_20151116_007402	Berbagai macam eksperimen dilakukan untuk membuat Perelin item. Percobaan yang paling banyak dikenal pilgrim adalah memakai equipment sampai divine power berada di dalamnya. Hasil penelitian menunjukkan ini tidak meningkatkan kemungkinan divine power berdiam di equipment.
ITEM_20151116_007403	Ada peningkatan peluang item menjadi Perelin item dalam kasus membuat pilgrim melakukan berbagai tugas sambil memakai equipment seperti gloves. Namun, tidak bisa dilihat sebagai resep yang tepat sebagai waktu yang pasti saat mereka menerima divine power masih tidak diketahui.
ITEM_20151116_007404	Efek dari Perelin item tidak akan hilang bahkan jika diberikan kepada orang lain setelah menyadari bahwa mereka telah menjadi Perelin item selama berziarah. Tidak ada prinsip kuat dibalik pembuatan Perelin item meskipun pilgrim mempunyai bagian dari equipment berubah menjadi Perelin item sebelumnya mereka punya lebih banyak.
ITEM_20151116_007405	Pertanyaan apakah pilgrim menjalani kehidupan religius membuat kuasa Goddess berada di dalam item dan apakah penciptaan item dengan kemampuan lebih dalam mungkin masih berlangsung. Wajar saja jika mengambil kondisi hidup sulit setelah Medzio Diena.
ITEM_20151116_007406	Tidak diketahui kenapa fenomena tersebut terjadi untuk pilgrim bukannya seorang yang religius tinggal di suatu tempat. Hal ini lebih jelas bahwa ada fakta ada kasus-kasus tertentu yang membuktikan sebaliknya. Jawaban yang paling sederhana adalah semua terjadi karena kehendak Goddess.
ITEM_20151116_007407	Meskipun mungkin tampak jelas, Perelin gloves sering terlihat pada Paladin.
ITEM_20151116_007408	Perelin item tidak selalau muncul pada priest. Ada banyak kasus dimana Perelin gloves muncul pada warrior type believer.
ITEM_20151116_007409	Prinsip dibalik penampilan alami Perelin item tidak akan pernah terjadi. Namun, orang-orang terus berusaha untuk menemukannya berkat divine protection yang mereka sediakan.
ITEM_20151116_007410	Menurut legenda, orang pertama yang mendapatkan Perelin equipment adalah Paladin Master Pertama. Namun, tidak jelas apakah ini kebenarannya karena Tenet Church menolak memverifikasi cerita seperti itu.
ITEM_20151116_007411	Banyak mage telah membuat berbagai magical item di mage tower sejak kematian Agailla Flurry. Sebgain besar penciptanya tidak diketahui meskipun beberapa item masih digunakan sampai hari ini. Ini didesain sebagai Turn equipment.
ITEM_20151116_007412	Turn equipment tidak ada kelebihan selain fakta bahwa asal-usul mereka dari Mage tower. Mereka diberi nama seperti itu karena kebutuhan untuk menunjukkan equipment berasa dari tower setelah Flurry.
