ETC_20150317_000001	Kepa
ETC_20151116_017067	Aku yakin dia ada disini tadi
ETC_20151116_017068	Kemana mereka pergi…
ETC_20151116_017069	Apa yang bishop pikirkan
ETC_20151116_017070	Aku rasa dia sedang terburu-buru
ETC_20151116_017071	Apakah ini sebuah memo?
ETC_20151116_017072	Sepertinya ada beberapa hal lagi yang seperti ini
ETC_20151116_017073	Kamu telah menemukan jejak priest
ETC_20151116_017074	Ini api unggun yang di temukan oleh orang lain
ETC_20151116_017075	Kamu mendapatkan memo yang telah terbakar setengah
ETC_20151116_017076	Kamu telah menemukan api unggunnya.{nl}periksa api unggun untuk mendapatkan memo!
ETC_20151116_017077	Kamu telah menghancurkan gerobak yang bau
ETC_20151116_017078	Ini gerobak yang sudah ditangani
ETC_20151116_017079	Kamu telah menggunakan lubricant itu kepada monster!
ETC_20151116_017080	Petunjuk ini sudah diperiksa.
ETC_20151116_017081	Memeriksa pesan yang terbakar
ETC_20151116_017082	Memeriksa api unggun yang telah padam
ETC_20151116_017083	Memeriksa tas tanpa pemilik
ETC_20151116_017084	Melepas ominous magic circle
ETC_20151116_017085	Mendapatkan Chaser's Pocket
ETC_20151116_017086	Jolly
ETC_20151116_017087	Bekas para Priest
ETC_20151116_017088	Energi Idol of the Curse melemah!
ETC_20151116_017089	Kalahkan Demon disekitar Idol of the Curse! 
ETC_20151116_017090	Sedang Mencoba
ETC_20151116_017091	Demon disekitar bangkit ketika menggunakan Demon Sack
ETC_20151116_017092	Demon disekitar terkena damage ketika menggunakan Demon Sack
ETC_20151116_017093	Sedikit HP pulih ketika menggunakan Demon Sack
ETC_20151116_017094	Sudah ada pengungsi yang sedang ikut.
ETC_20151116_017095	Jika ingin menjalankan Quest pemberian Statue of Goddess [Dievdirby Advancement](2)
ETC_20151116_017096	Cobalah kembali setelah membatalkan atau menyelesaikan Quest Dissapeared Bishop(2)
ETC_20151116_017097	Menghormati Statue of Goddess
ETC_20151116_017098	Jolly sedang mengikuti.
ETC_20151116_017099	Jolly menemukan jejak kaki!{nl} Periksalah sekarang juga.
ETC_20151116_017100	Menemuka bekas tapak Priest
ETC_20151116_017101	Menghancurkan pecahan Idol of the Curse!
ETC_20151116_017102	Memperoleh Shiny Pearl Powder
ETC_20151116_017103	Dranaznie Phantom
ETC_20151116_017104	Trap yang telah digunakan
ETC_20151116_017105	Trap telah aktif {nl}pancing demon disekitar Trap!
ETC_20151116_017106	Menghancurkan Idol of the Curse!
ETC_20151116_017107	Berhasil mengalahkan Demon Lord Marnox{nl}Cari Demon Command Scroll didalam Sealed Box!
ETC_20151116_017108	Tidak dapat dilakukan
ETC_20151116_017109	Memperoleh Demon Command Scroll
ETC_20151116_017110	Mendapatkan Priest's Bag
ETC_20151116_017111	Membuang pecahan Idol of the Curse!
ETC_20151116_017112	Belum cukup membuat lemah tenaga dari Idol
ETC_20151116_017113	Memperoleh Old Oilsack
ETC_20151116_017114	Terimakasih telah membantuku!
ETC_20151116_017115	Hampir saja tidak dapat keluar selamanya!
ETC_20151116_017116	Menyerap energi Crystal
ETC_20151116_017117	Mengaktifkan Altar
ETC_20151116_017118	Memperoleh Urbonas Box{nl}Bicara dengan Pranas di Orsha
ETC_20151116_017119	Memperoleh Priest's Torn Cloth
ETC_20151116_017120	Memperoleh pecahan peralatan yang digunakan oleh Priest
ETC_20151116_017121	Aku akan mengantarnya sampai Orsha!
ETC_20151116_017122	Sedang mendirikan Purification Namoat
ETC_20151116_017123	Hawa Demon melemah setelah mendirikan Purification Namoat
ETC_20151116_017124	Tempat ini telah didirikan Purification Namoat!
ETC_20151116_017125	Ada Crystal of Karolis yang telah ditemukan disekitar sini
ETC_20151116_017126	Kamu menemukan Crystal of Karolis
ETC_20151116_017127	Kamu tidak menemukan crystals of Karolis didekat sini
ETC_20151116_017128	Menyinari Ray of Karolis
ETC_20151116_017129	Ray of Karolis telah disinari!
ETC_20151116_017130	Ini adalah Owl yang telah kamu berikan kekuatan
ETC_20151116_017131	Menggunakan kekuatan owl
ETC_20151116_017132	Kekuatan owl terlalu jauh dari mind control tower
ETC_20151116_017133	Kamu tidak dapat melihat divine tree of Letas dan monsters yang beraksi terhadap energi hutan berlarian masuk!
ETC_20151116_017134	Kamu tidak menemukan divine tree of Letas
ETC_20151116_017135	Divine tree of Letas telah muncul
ETC_20151116_017136	Tree of Letas muda
ETC_20151116_017137	Mendapatkan ranting pohon tersebut
ETC_20151116_017138	Divine tree of Letas telah muncul
ETC_20151116_017139	Menggunakan divine branches of Letas
ETC_20151116_017140	Terusir keluar karena ketahuan oleh  Monitor District
ETC_20151116_017141	Menghilangkan Magic Circle
ETC_20151116_017142	Kamu dapat merasakan energi jahat
ETC_20151116_017143	Sedang mendirikan Supression Namoat
ETC_20151116_017144	Melepaskan defensive magical field
ETC_20151116_017145	Magical Field akan aktif kembali apabila urutan pelepasan salah!
ETC_20151116_017146	Kamu tidak dapat menyentuh mereka karena mereka dilindungi oleh defensive magic
ETC_20151116_017147	Menggunakan determination of the guiding owl
ETC_20151116_017148	Sedang menyebarkan Forest Energy
ETC_20151116_017149	Jarak dengan Monster terlalu dekat!{nl}Jagalah jarak
ETC_20151116_017150	Meminta nasehat
ETC_20151116_017151	Menggunakan Chill Magic Scroll
ETC_20151116_017152	Menggunakan Psychokino Scroll
ETC_20151116_017153	Semua Monster sedang menerima efek dari scroll{nl}sehingga tidak ada target yang dapat digunakan!
ETC_20151116_017154	Menemukan titik penyambung Monster!
ETC_20151116_017155	Merupakan Box yang sudah memperoleh Hunter's Proof Test
ETC_20151116_017156	Sedang membaca Magic Scroll
ETC_20151116_017157	Magic Scroll yang telah dibaca
ETC_20151116_017158	Sedang meletakkan Condensed Fire Stone
ETC_20151116_017159	Sedang menggunakan Magic Power Detector
ETC_20151116_017160	Sedang menggunakan Wugushi Pot
ETC_20151116_017161	Sedang merekam
ETC_20151116_017162	Area ini sudah terekam
ETC_20151116_017163	Telah merekam kondisi dari area saat ini
ETC_20151116_017164	Telah memindahkan Magic Power bead dengan tepat ke dalam Magic Circle
ETC_20151116_017165	Magic Power Bead telah kembali ke lokasi awal setelah memecahkan Magic dengan mendekatkannya pada Pillar
ETC_20151116_017166	Magic Power Bead berada terlalu jauh, kembali ke lokasi awal!
ETC_20151116_017167	Sedang mendorong Magic Power Bead
ETC_20151116_017168	Telah menangkap monster
ETC_20151116_017169	Telah gagal menangkap Monster
ETC_20151116_017170	Sedang mengumpulkan Poison
ETC_20151116_017171	Tidak ada monster di sekitar yang dapat diambil Poisonnya
ETC_20151116_017172	Energy jahat terpurifikasi dan terkumpul pada ranting pohon
ETC_20151116_017173	Sedang menggunakan Scroll
ETC_20151116_017174	Memberi kutukan dengan Incantation Tools
ETC_20151116_017175	Semua monster yang ada di sekitar sedang terkena kutukan
ETC_20151116_017176	Sedang menggunakan Mercury Ball
ETC_20151116_017177	Telah muncul hasil yang salah {nl} silahkan gunakan kembali Mercury Ball!
ETC_20151116_017178	Memulai kembali dari awal karena 3 kali gagal
ETC_20151116_017179	{count} kali telah salah menyerang!{nl}lakukan serangan dengan mencocokan waktu pada sinar yang berkilau
ETC_20151116_017180	Tidak menerima serangan dari monster dan melakukan pengamanan keamanan
ETC_20151116_017181	Telah menerima serangan dari monster! {nl} Setelah mengalahkan monster, harus menghindar ke tempat aman agar tidak terkena serangan.
ETC_20151116_017182	Kamu telah menemukan Shaman Doll of the gravekeeper!
ETC_20151116_017183	Drowsiness bag telah pecah {nl} dapat meledak 2 kali lagi ke depannya
ETC_20151116_017184	Drowsiness bag telah pecah {nl} dapat meledak 1 kali lagi ke depannya
ETC_20151116_017185	Telah menggunakan semua Drowsiness bag
ETC_20151116_017186	Sebelum membunuh demon, tidak dapat menghancurkan totem
ETC_20151116_017187	Sedang mengumpulkan Food Basket
ETC_20151116_017188	Telah menemukan Basket yang berisi Beef Jerky {nl} Tuangkan Red Water dan kotorilah Beef Jerky!
ETC_20151116_017189	Mengotori beef jerkies
ETC_20151116_017190	Sebelah sini..
ETC_20151116_017191	Telah mendirikan Statue of Widas
ETC_20151116_017192	Setelah mendirikan Statue of Widas para Ferret menjadi buas
ETC_20151116_017193	Telah mengumpulkan Drowsy Herb!
ETC_20151116_017194	Goddess' Orb muncul dari bawah benih-benih!
ETC_20151116_017195	Tidak ada lagi prilaku yang aneh
ETC_20151116_017196	Kumpulan kayu yang sudah dimantrai
ETC_20151116_017197	Telah menyerang potongan kayu yang terkena sihir Ferret!
ETC_20151116_017198	Setelah aroma keluar, bau busuk menyebar
ETC_20151116_017199	Sedang menghancurkan Bonding Bead
ETC_20151116_017200	Sedikit kekuatan yang terperangkap pada Bonding Bead, telah memasuki pada Goddess Lada
ETC_20151116_017201	Alat yang menyerap Hp meledak!
ETC_20151116_017202	Gunakanlah itu setelah mengalahkan monster disekitar!
ETC_20151116_017203	Jagalah Seed of Earth sampai bunganya mekar
ETC_20151116_017204	Membuka strange looking sack
ETC_20151116_017205	Disini sepertinya tidak ada anak kecil
ETC_20151116_017206	Seed of Earth Flower telah dihancurkan!
ETC_20151116_017207	Black spirit of the demon
ETC_20151116_017208	Kamu tidak memiliki cukup Burning Fragment
ETC_20151116_017209	Membutuhkan waktu untuk mendapatkan Dasi Soul - Attack Buff
ETC_20151116_017210	Telah mendapatkan reward hari ini
ETC_20151116_017211	Telah muncul monster di area tengah untuk menghalangi patun penjaga yang diaktifkan
ETC_20151116_017212	Tidak dapat membakar karena sesuatu yang sedang melindungi vine.
ETC_20151116_017213	Tidak dapat membakar karena sesuatu yang sedang melindungi Seal Scroll.
ETC_20151116_017214	Telah muncul keluar Shaman Doll dari Sealed Astral Body {nl} Turunkan Shaman Doll di sekitar monster agar defense berkurang!
ETC_20151116_017215	HP recovery telah ditingkatkan
ETC_20151116_017216	SP recovery telah ditingkatkan
ETC_20151116_017217	STA recovery telah ditingkatkan
ETC_20151116_017218	Altar of the spirits menyembuhkan tubuhmu
ETC_20151116_017219	Menginjeksi spirit
ETC_20151116_017220	Kamu tidak memiliki cukup Red Spirits
ETC_20151116_017221	Kamu tidak memiliki cukup Blue Spirits
ETC_20151116_017222	Bone Pile dipenuhi oleh Ghost
ETC_20151116_017223	Sekarang Ghost tidak bereaksi pada Bone Pile
ETC_20151116_017224	Demon Crowd yang bereaksi pada Ghost telah muncul diatas tangga
ETC_20151116_017225	Sedang mengoperasikan device akses
ETC_20151116_017226	Device akses telah mengijinkan kamu lewat {nl} sekarang dapat membuka Demon's Box
ETC_20151116_017227	Target tersebut sudah mengakses
ETC_20151116_017228	Device akses hanya dapat dibuka selama akses diijinkan.
ETC_20151116_017229	Demon melompat keluar dari Box
ETC_20151116_017230	Kotak kosong
ETC_20151116_017231	Device akses Storage area beroperasi
ETC_20151116_017232	Sedang menghancurkan Coffin
ETC_20151116_017233	Setelah membakar Black Soul, Attack meningkat
ETC_20151116_017234	Menerima Imi Soul - Attack Buff
ETC_20151116_017235	Soul - Attack Buff menghilang
ETC_20151116_017236	Shaman Doll telah dihancurkan!
ETC_20151116_017237	Akses device tidak sedang beroperasi
ETC_20151116_017238	Telah mendapatkan reward
ETC_20151116_017239	Menggunakan sebuah Burning Fragment
ETC_20151116_017240	Menggunakan 5 buah Burning Fragment
ETC_20151116_017241	Telah menyuntikkan Red Ghost
ETC_20151116_017242	Telah menyuntikkan Blue Ghost
ETC_20151116_017243	Tidak dapat membuka lebih banyak Box lagi
ETC_20151116_017244	Tidak ada Ferret di sekitar {nl} selamatkan anak kecil sekarang!
ETC_20151116_017245	Telah gagal pada Quest {nl} kembalilah ke pintu masuk jika ingin menjalankan Quest kembali
ETC_20151116_017246	Tersisa {REMAIN} kali
ETC_20151116_017247	Telah gagal {nl} Silahkan coba lagi di lain kesempatan
ETC_20151116_017248	Telah berhasil mencocokan pasangan monster {nl} Reward diberikan jika kembali ke Broken Obelisk
ETC_20151116_017249	Menantang
ETC_20151116_017250	Temukan monster yang bersembunyi di box, dan cocokkan pasangannya
ETC_20151116_017251	Dapat menantang dengan mencocokan pasangan melalui Broken Obelisk
ETC_20151116_017252	Sudah sedang menantang untuk mencocokan pasangan
ETC_20151116_017253	Di tempat ini menjalankan game mencocokan pasangan yang menggunakan Monster. {nl} Ini adalah game mencari monster yang bersembunyi di kotak dan membunuhnya. Kesempatan yang diberikan total {COUNT}.{nl}Apakah kamu mau melakukan tantangan ini?
ETC_20151116_017254	Diantara {DAYMAXCOUNT} kali yang dapat dijalankan dalam sehari, telah menjalankan sebanyak {DAYPLAYCOUNT} kali
ETC_20151116_017255	Harus membuka Box per 2 buah untuk dapat menjalankannya
ETC_20151116_017256	Menerima Reward
ETC_20151116_017257	Mengumpukan Green Infro Holder's egg
ETC_20151116_017258	Telah mendapatkan Green Infro Holder's egg
ETC_20151116_017259	Menggunakan cairan tubuh monsters
ETC_20151116_017260	Bracken Herb telah layu
ETC_20151116_017261	Ayo cari lebih banyak manik-maniknya
ETC_20151116_017262	Apakah kamu pikir manik-manik itu akan ada di depan?
ETC_20151116_017263	Meledakkan Bead untuk kita sepertinya
ETC_20151116_017264	Pasti akan ada Bead lagi
ETC_20151116_017265	Polki Bead ada lagi disana
ETC_20151116_017266	Apakah ini adalah Bead terakhir
ETC_20151116_017267	Kamu telah menemukan manik-maniknya{nl}Cari lebih banyak manik-manik dengan memeriksa disekitar
ETC_20151116_017268	Memberikan Small Stamina Pill
ETC_20151116_017269	Memberikan Stamina Pill
ETC_20151116_017270	Memberikan Large Stamina Pill
ETC_20151116_017271	Mengemas
ETC_20151116_017272	Kamu mendapatkan koper peddler
ETC_20151116_017273	Rashi coba minum ini
ETC_20151116_017274	Rashi telah menemukan penjaja keliling
ETC_20151116_017275	Memberitahukan keberadaan peddler
ETC_20151116_017276	Biarkan dia mencium bau dari peddler
ETC_20151116_017277	Titipkan barang milik penjaja keliling pada Rashi {nl} carilah Penjaja keliling
ETC_20151116_017278	Rashi  telah menitipkan barang milik penjaja keliling
ETC_20151116_017279	Sedang mengamati Wooden Board
ETC_20151116_017280	Sepertinya tidak dapat menggunakannya karena membusuk
ETC_20151116_017281	Lumayan rupanya!
ETC_20151116_017282	Bagus, sampai disana!
ETC_20151116_017283	menyalakan api di obor
ETC_20151116_017284	Menyembuhkan Refugee
ETC_20151116_017285	Memurnikan Monster
ETC_20151116_017286	Kamu sukses menyucikan monster
ETC_20151116_017287	Menyuntikkan energy pada Monster's Soul
ETC_20151116_017288	Kamu menyerap spirit monster
ETC_20151116_017289	Kamu gagal menyerap spirit monster
ETC_20151116_017290	Mencari Armor
ETC_20151116_017291	Sedang meminum obat cair barbarian
ETC_20151116_017292	Serangan telah menurun sedikit akibat efek dari obat cair!
ETC_20151116_017293	Memeriksa Diary
ETC_20151116_017294	Kamu tidak dapat menemukan apa-apa tentang gigantic bracken
ETC_20151116_017295	Kamu menemukan sesuatu tentang gigantic bracken
ETC_20151116_017296	Menghilangkan Defensive Device
ETC_20151116_017297	Devensive device telah dihilangkan
ETC_20151116_017298	Kamu telah menghancurkan caldron
ETC_20151116_017299	Menghancurkan power source
ETC_20151116_017300	Kamu telah menghancurkan power source
ETC_20151116_017301	Kamu telah tertangkap dalam perangkap air dingin
ETC_20151116_017302	Cahaya merah yang muncul dari cakram tua menyinari monster
ETC_20151116_017303	Tidak terlihat ada reaksi apapun pada Cakram tua
ETC_20151116_017304	Penduduk desa yang terjebak dalam ketakutan
ETC_20151116_017305	Timbul getaran yang tidak diketahui 
ETC_20151116_017306	Sedang menyelidiki
ETC_20151116_017307	Hanya mengeluarkan sinar berwarna merah yang membuat perasaan buruk
ETC_20151116_017308	Mendadak monster di sekitar datang menyerang
ETC_20151116_017309	Barang persembahan kurang
ETC_20151116_017310	Jika ingin melakukan penyelidikan harus menghabisi semua monster di sekitar
ETC_20151116_017311	Hidra telah muncul!
ETC_20151116_017312	Apa?
ETC_20151116_017313	Telah menemukan backpack Hilves yang merupakan korban eksperimen
ETC_20151116_017314	Tidak dapat menemukan backpack Hilves yang merupakan korban eksperimen
ETC_20151116_017315	Telah menemukan Ring
ETC_20151116_017316	Telah menemukan Bracelet
ETC_20151116_017317	Telah menemukan Necklace
ETC_20151116_017318	Telah menemukan Kain yang bertuliskan huruf
ETC_20151116_017319	Telah mengumpulkan Fragmentasi Relic
ETC_20151116_017320	Fragmentasi Relic telah dihancurkan
ETC_20151116_017321	Sedang memasang Relic
ETC_20151116_017322	Telah memasang Relic
ETC_20151116_017323	Telah keracunan Bracken Spore Poweder
ETC_20151116_017324	Di tempat ini tidak ada Edmundas{nl} Coblah mencari di tempat lain
ETC_20151116_017325	Lelaki yang terlihat seperti Edmundas tertangkap
ETC_20151116_017326	Telah menemukan Edmundas{nl}Kembalilah pada Rose dan beritahukan ini
ETC_20151116_017327	Menghancurkan Crystal
ETC_20151116_017328	Mencari Artifact
ETC_20151116_017329	Telah menemukan Artifact!
ETC_20151116_017330	Di sekitar sini sepertinya tidak ada Artifact
ETC_20151116_017331	Sedang melepaskan mantra Artifact
ETC_20151116_017332	Mantra telah menghilang!
ETC_20151116_017333	Sedang memasar Cyrstal Sphere yang menyimpar kekuatan sihir
ETC_20151116_017334	Mengeluarkan aa's Essence
ETC_20151116_017335	Mengeluarkan aa's Fragment
ETC_20151116_017336	Mengeluarkan aa's Claw
ETC_20151116_017337	Ini tidak ada efeknya ya
ETC_20151116_017338	Ini dia!
ETC_20151116_017339	Sedang menerima Shield
ETC_20151116_017340	Telah menerima Shield
ETC_20151116_017341	Sedang melepaskan Magic Crystal
ETC_20151116_017342	Telah melepaskan Magic Crystal
ETC_20151116_017343	Aktifkan Shield terlebih dahulu
ETC_20151116_017344	Telah menemukan Catatan Percobaan{nl} yang ditulis oleh Wizard yang diragukan
ETC_20151116_017345	Sedang memasang Protection Barrier Crystal
ETC_20151116_017346	Telah memasang Protection Barrier Crystal
ETC_20151116_017347	 ({img icon_item_nxp 20 20}{/} TP : 
ETC_20151116_017348	Sedang mencopot Papan yang berguna
ETC_20151116_017349	Sedang mengumpulkan Mushroom
ETC_20151116_017350	Rashi
ETC_20151116_017351	Terima kasih
ETC_20151116_017352	Membutuhkan Key
ETC_20151116_017353	Box terlindungi oleh Sihir
ETC_20151116_017354	Menekan tombol dengan kaki
ETC_20151116_017355	Meninggalkan begitu saja
ETC_20151116_017356	Menaruh Potongan di atas Magic Circle
ETC_20151116_017357	Melemparkan potongan pada Crystal
ETC_20151116_017358	Sedang mencari Backpack milik Hilves korban eksperimen
ETC_20151116_017359	Menaruh potongan di atas altar
ETC_20151116_017360	Kekuatan sihir mulai berkumpul pada bagian timur Sicarios Altar
ETC_20151116_017361	Kekuatan sihir mulai berkumpul pada bagian barat Sicarios Altar
ETC_20151116_017362	Kekuatan sihir memenuhi bagian timur Sicarios Altar
ETC_20151116_017363	Kekuatan sihir memenuhi bagian barat Sicarios Altar
ETC_20151116_017364	Altas Sicarios bagian timur aktif
ETC_20151116_017365	Magic Circle pertama diaktifkan
ETC_20151116_017366	Magic Circle kedua diaktifkan
ETC_20151116_017367	Magic Circle ketiga diaktifkan
ETC_20151116_017368	Altas Sicarios bagian barat aktif
ETC_20151116_017369	Operasional Magic Circle pertama telah dihentikan.
ETC_20151116_017370	Operasional Magic Circle pertama telah berhasil.
ETC_20151116_017371	Operasional Magic Circle kedua telah dihentikan.
ETC_20151116_017372	Operasional Magic Circle kedua telah berhasil.
ETC_20151116_017373	Operasional Magic Circle ketiga telah dihentikan.
ETC_20151116_017374	Operasional Magic Circle ketiga telah berhasil.
ETC_20151116_017375	Telah menghancurkan Magic Crystal
ETC_20151116_017376	Telah keracunan energy yang muncul dari Magic Circle
ETC_20151116_017377	Pillar-pillar yang ada di dalam ruangan{nl} sepertinya sedang membuat Edmundas kesakitan
ETC_20151116_017378	Melepaskan Shield Device
ETC_20151116_017379	Telah melepaskan Shield Device
ETC_20151116_017380	Shield dari Shield Device kuat, sehingg tidak bisa dilepas dengan mudah
ETC_20151116_017381	Sedang memblokir Courage Magic Power 
