SKILL_20150317_000001	Attack
SKILL_20160218_005795	Kesempatan untuk {#339999}{ol}[Freeze]{/}{/}: #{CaptionRatio}#%{nl}Ice Tree Duration: #{CaptionTime}# detik
SKILL_20160218_005796	Evocation
SKILL_20160218_005797	{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}Menyerang musuh dengan memanggil Demon dari Card kedua di dalam Grimoire.
SKILL_20160218_005798	{#993399}{ol}[Magic]{/}{/}{nl}Memanggil dan melepaskan Blood Sucking Bats untuk melawan musuh dengan menimbulkan kerusakan.
SKILL_20160218_005799	Pass
SKILL_20160218_005800	{#993399}{ol}[Magic]{/}{/}{nl}Mengurangi Skill's Cooldown pada karakter dan seluruh anggota party.
SKILL_20160218_005801	Cooldown Menurun: #{CaptionTime}# detik
SKILL_20160218_005802	Attack Power #{SkillAtkAdd}#{nl}Dirty Pole Durasi: #{CaptionRatio}# detik{nl}{#339999}{ol}[Decay]{/}{/} Durasi: #{CaptionTime}# detik{nl}Consumes #{CaptionRatio2}# Corpses
SKILL_20160218_005803	Menerima barang yang berbeda tergantung pada medan. #{CaptionRatio}# ea didapatkan.
SKILL_20160218_005804	Gem Penalty Level Reduction: #{CaptionRatio}#
SKILL_20160218_005805	{#993399}{ol}[Magic]{/}{/}{nl}Menikam musuh menggunakan bone knife. Jika musuhnya tipe Beast, Devil atau Insect-type, darah yang disemburkan akan merecovery HP kamu.
SKILL_20160218_005806	Attack Power #{SkillAtkAdd}#{nl}Attribute Damage: #{CaptionRatio}#%{nl}{#339999}{ol}[Bleeding]{/}{/} Durasi: 5 detik{nl}HP Recovery: #{CaptionRatio2}#
SKILL_20160218_005807	{#993399}{ol}[Magic]{/}{/}{nl}Menikam musuh menggunakan bone knife. Jika musuhnya tipe Beast, Devil atau Insect-type, darah yang disemburkan akan merecovery HP kamu.
SKILL_20160218_005808	Attack Power #{SkillAtkAdd}#{nl}Attribute Damage: #{CaptionRatio}#%{nl}Blood Sucking: #{CaptionRatio2}#%{nl}Memakai #{CaptionTime}# SP per 0.4 detik SP
SKILL_20160218_005809	{#993399}{ol}[Magic]{/}{/}{nl}Mengeluarkan carved, potongan tulang yang runcing biasa disebut 'Kundela'. Ujung runcing Kundela mengarah ke posisi musuh dalam jarak tertentu, menyerang mereka dengan pecahan tulang dan menyebabkan musuh cursed.
SKILL_20160218_005810	Attribute Damage: #{CaptionRatio}#%{nl}Bone Pointing Durasi: #{CaptionRatio2}# detik{nl}{#339999}{ol}[Curse]{/}{/} Durasi : 7 detik
SKILL_20160218_005811	{#993399}{ol}[Magic]{/}{/}{nl}Menebas musuh menggunakan cursed bone. Pecahan tulang yang menancap di badan musuh menyebabkan pembusukkan.
SKILL_20160218_005812	Attack Power #{SkillAtkAdd}#{nl}Attribute Damage: #{CaptionRatio}#%{nl}Durasi : #{CaptionRatio2}# detik
SKILL_20160218_005813	{#993399}{ol}[Magic]{/}{/}{nl}Memakai sepatu yang dibuat dari campuran rambut dan darah. Meninggalkan jejak darah selama melangkah, menyebabkan musuh curse jika terkena jejak darah tersebut.
SKILL_20160218_005814	Kurdaitcha Maximum Durasi: #{CaptionRatio}# detik{nl}-15 Movement Speed{nl}{#339999}{ol}[Curse]{/}{/} Durasi: 7 detik
SKILL_20160218_005815	{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}Memanggil sebuah Pillar of Darkness yang secara terus menerus akan menimbulkan rasa sakit bagi setiap musuh yang datang dan menyentuhnya.
SKILL_20160218_005816	Attack Power #{SkillAtkAdd}#{nl}Attribute Damage: #{CaptionRatio}#%{nl}Duration: #{CaptionTime}# detik{nl}Tambahan Damage Per Detik: #{CaptionRatio2}#
SKILL_20160218_005817	{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}Memanggil Evil Spirit dari musuh yang telah mati. Musuh yang menyentuh spirit tersebut akan terkena damage.
SKILL_20160218_005818	{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}Memanggil Evil spirit untuk melindungi diri.
SKILL_20160218_005819	Attack Power #{SkillAtkAdd}#{nl}Attribute Damage: #{CaptionRatio}#%{nl}Durasi : 30 detik
SKILL_20160218_005820	{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}Memanggil Devil of Hatred untuk menyerang setiap musuh. Musuh yang menyerang menggunakan sihir ini akan membuatmu sebagai target utama, dan akan terus menerus menerima tambahan damage dari Holy Property Attack.
SKILL_20160218_005821	Attack Power #{SkillAtkAdd}#{nl}Attribute Damage: #{CaptionRatio}#%{nl}Stigma Durasi : 5 detik
SKILL_20160218_005822	Evil Sacrifice
SKILL_20160218_005823	{#993399}{ol}[Magic]{/}{/}Mengatur musuh pada area target sebagai persembahan untuk Evil Spirit. Evil Spirit akan bergerak menuju area target untuk menyerang musuh.
SKILL_20160218_005824	Demolition Rune
SKILL_20160218_005825	{#993399}{ol}[Magic]{/}{/}Menyebabkan damage yang besar pada musuh di area serangan. Musuh-musuh yang terkena serangan mengakibatkan damage tambahan dari serangan magic  yang memantul satu sama lain.
SKILL_20160218_005826	Ice Rune
SKILL_20160218_005827	{#993399}{ol}[Magic]{/}{/}Untuk jangka waktu tertentu Meningkatkan serangan magic Ice-type pada diri sendiri dan semua anggota party.
SKILL_20160218_005828	Durasi: #{CaptionTime}# detik{nl}Meningkatkan serangan Ice Property skill sebesar 300%
SKILL_20160218_005829	Giant Rune
SKILL_20160218_005830	{#993399}{ol}[Magic]{/}{/}Menciptakan lingkaran magic yang merubah kamu dan anggota party menjadi raksasa. Secara otomatis membuatmu dan anggota party menjadi Giant-type, tapi tetap dapat Meningkatkan defence.
SKILL_20160218_005831	Durasi: #{CaptionTime}# detik{nl}Attack: +#{CaptionRatio}#{nl}Defense: +#{CaptionRatio2}#
SKILL_20160218_005832	Justice Rune
SKILL_20160218_005833	{#993399}{ol}[Magic]{/}{/}Menyerang musuh di depan menggunakan Holy Property.
SKILL_20160218_005834	Protection Rune
SKILL_20160218_005835	{#993399}{ol}[Magic]{/}{/}Meningkatkan resist dari status-status negatif.
SKILL_20160218_005836	Meningkatkan movement speed dan evasion saat bergerak sambil menyerang.
SKILL_20160218_005837	Moving Shot Move Speed: +#{SkillFactor}#%{nl}Physical Defense: -#{CaptionRatio}#{nl}Evasion: +#{CaptionRatio2}#%{nl}Durasi: #{CaptionTime}# detik
SKILL_20160218_005838	Memasang perisai dengan posisi tegak untuk melindungi diri dari musuh dan serangan jarak jauh. Dapat mengembalikan serangan musuh.
SKILL_20160218_005839	Attack Power #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio}#%{nl}Jumlah Caltrops: #{CaptionRatio2}#{nl}Durasi Caltrops: #{CaptionTime}# detik{nl}Movement speed berkurang 10 hingga 5 selama 5 detik 
SKILL_20160218_005840	Mengambil batu sebagai amunisi untuk melakukan Stone Shot.
SKILL_20160218_005841	Menyerang menggunakan Crossbow sambil bergerak. Attack speed bertambah dan memberikan damage tambahan pada basic attacks.
SKILL_20160218_005842	Durasi: #{CaptionTime}# detik{nl}Attack Speed: +30%{nl}Damage Tambahan: #{CaptionRatio}#%
SKILL_20160218_005843	Attack Power #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio2}#%{nl}Jumlah Ledakan: #{CaptionRatio}#
SKILL_20160218_005844	Attack Power #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio2}#%{nl}Jumlah Bomb: #{CaptionRatio}#
SKILL_20160218_005845	Attack Power #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionTime}#%{nl}Jumlah Arrow: #{CaptionRatio}#{nl}Jarak Set up: #{CaptionRatio2}#{nl}Memakai 2 Wires
SKILL_20160218_005846	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Mengigit musuh sekaligus menurunkan defence dan menambah kemungkinan serangan kritikal pada musuh.
SKILL_20160218_005847	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Companion menggigit musuh dari atas dan menariknya ke tanah.
SKILL_20160218_005848	Companion Attack: +#{CaptionRatio}#{nl}Companion Accuracy: +#{CaptionRatio}#{nl}Companion Critical Rate: +#{CaptionRatio}#{nl}Durasi: #{CaptionTime}# detik{nl}Maximum Level: 5
SKILL_20160218_005849	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Companion mengigit dan menyeret musuh ke depan masternya.
SKILL_20160218_005850	Mendeteksi musuh yang bersembunyi #{CaptionRatio}# kali{nl}Durasi Hounding AI: 90 detik
SKILL_20160218_005851	Detox teman yang terkena racun. Jika racun yang diterima memiliki level lebih tinggi dari penawarnya, maka waktu pemulihan lebih lama.
SKILL_20160218_005852	{#339999}{ol}[Confusion]{/}{/} Durasi: 10 detik{nl}Max Stack #{CaptionRatio}# kali{nl}Memakai #{SpendPoison}# Poison Pots
SKILL_20160218_005853	{#DD5500}{ol}[Physical] - [Poison]{/}{/}{nl}Melemparkan botol yang berisi racun yang akan tersebar. Musuh yang terkena genangan cairan racun akan terinfeksi.
SKILL_20160218_005854	{#DD5500}{ol}[Physical] - [Poison]{/}{/}{nl}Melempar Jincan pada musuh. Musuh yang mati akan berubah menjadi serangga beracun.
SKILL_20160218_005855	Jumlah Block Serangan: #{CaptionRatio}#{nl}Movement Speed: -#{CaptionRatio2}#
SKILL_20160218_005856	Durasi Maximum: #{CaptionRatio2}# detik{nl}Mengkonsumsi #{CaptionRatio}# SP per detik
SKILL_20160218_005857	Skill Critical Rate: +#{CaptionRatio}#%
SKILL_20160218_005858	Wild Shot
SKILL_20160218_005859	{#DD5500}{ol}[Missile]{/}{/}{nl}Serangan berurutan menggunakan crossbow dan pistol secara bersamaan. 
SKILL_20160218_005860	Sonic Strike
SKILL_20160218_005861	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Memerintahkan falcon untuk menyerang musuh di area target dengan cepat.
SKILL_20160218_005862	{#DD5500}{ol}[Missile]{/}{/}{nl}Tembakan cannonballs pada target musuh di atas tanah. Damage berkurang untuk musuh di udara.
SKILL_20160218_005863	{#DD5500}{ol}[Missile]{/}{/}{nl}Tembakan cannonballs pada target musuh di udara. Damage berkurang untuk musuh di atas tanah.
SKILL_20160218_005864	{#DD5500}{ol}[Missile]{/}{/}{nl}Fires a howitzer to the ground. 5x damage is dealt to the enemy's structure.
SKILL_20160218_005865	{#DD5500}{ol}[Missile]{/}{/}{nl}Tembakkan cannonball yang menyebar pada musuh didepan. Pemain akan terdorong ke belakang selama recoil.
SKILL_20160218_005866	Attack: 150% + #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio}#%
SKILL_20160218_005867	{#DD5500}{ol}[Missile]{/}{/}{nl}Menembak beberapa musuh sekaligus di area target.
SKILL_20160218_005868	{#DD5500}{ol}[Missile]{/}{/}{nl}Menyerang dengan akurasi tinggi pada kepala musuh. Musuh yang diserang akan mengalami pengurangan INT and SPR untuk periode tertentu.
SKILL_20160218_005869	Attack: 130% + #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio}#%{nl}INT & SPR: - #{CaptionRatio2}#
SKILL_20160218_005870	{#DD5500}{ol}[Missile]{/}{/}{nl}Membidik dan menembak musuh dalam jarak yang jauh. Jangkauan serangan bertambah dan damage yang diberikan lebih besar pada single target.
SKILL_20160218_005871	Attack: 150% + #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio}#%{nl}
SKILL_20160218_005872	{#DD5500}{ol}[Missile]{/}{/}{nl}Menembak terus menerus dalam garis lurus di depanmu hingga jangkauan maksimum tembakan. Musuh yang diserang akan terpental ke belakang.
SKILL_20160218_005873	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Menggunakan gagang pistol untuk menyerang musuh di jarak yang dekat.
SKILL_20160218_005874	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Menusuk musuh dengan menggunakan bayonet yang terpasang pada rifle. Kemungkinan mendorong musuh ke belakang selama menusuk.
SKILL_20160218_005875	Attack Power #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionTime}#%{nl}Recovers HP equal to 5% of maximum HP{nl}Additional HP Recovery Rate: #{CaptionRatio}# ~ #{CaptionRatio2}#{nl}Magic Circle Durasi: 40 detik
SKILL_20160218_005876	Applies #{CaptionRatio}# times{nl}Durasi: 60 detik
SKILL_20160218_005877	HP Recovery: +#{CaptionRatio}#{nl}HP Recovery Time: -#{CaptionRatio2}# detik{nl}Torch Durasi: #{CaptionTime}# detik
SKILL_20160218_005878	Meningkatkan jumlah efek yang menguntungkan untuk sendiri dan anggota party.
SKILL_20160218_005879	Maximum Count: +#{CaptionRatio}#{nl}Durasi: #{CaptionTime}# detik
SKILL_20160218_005880	Memancing zombie dengan menggunakan skull of a monkey untuk menyerang musuh untuk jangka waktu tertentu.
SKILL_20160218_005881	Membuat lingkaran magic untuk membangkitkan mayat musuh menjadi zombie. HP zombie yang dibangkitkan disesuaikan dengan jumlah SPR Casterny.
SKILL_20160218_005882	STR: +#{CaptionRatio}#{nl}Durasi: #{CaptionRatio2}# detik{nl}Glyph Durasi: 15 detik
SKILL_20160218_005883	Attack 200% + #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio}#%{nl}Maximum Targets: #{CaptionRatio2}#
SKILL_20160218_005884	Maximum Capsule Count: #{CaptionRatio}#
SKILL_20160218_005885	Membuat patung Zemyna, Goddess of Earth.{nl}Menurunkan penggunaan jumlah SP dan Revocery SP untuk pemain yang berada di sekitar patung Goddess.
SKILL_20160218_005886	Decreases #{CaptionRatio}# SP{nl}SP recovery time decreases to 5 detik{nl}Statue Durasi: #{CaptionRatio2}# detik{nl}Memakai 1 Pine Wood
SKILL_20160218_005887	Membuat patung Laima, Goddess of Fate. {nl}Menurunkan cooldown skill anggota party yang berada di sekitar patung Goddess.
SKILL_20160218_005888	Cooldown: -#{CaptionRatio}#% {nl}Movement Speed: -20 {nl}Statue Durasi: #{CaptionRatio2}# detik{nl}Memakai 1 Cedar Wood
SKILL_20160218_005889	Attack: 250% + #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio}#%
SKILL_20160218_005890	Untuk periode tertentu Meningkatkan resist dari serangan fire, ice, lightning, poison dan eart untuk sendiri dan anggota party. Kemungkinan membatalkan serangan elemen-elemen tersebut dan mengurangi defence magic musuh di sekitar pemain.
SKILL_20160218_005891	Property Resistance: +#{CaptionRatio}#{nl}Property Attack Nullify Chance: #{CaptionRatio2}#%{nl}Enemy Magic Defense: #{SkillFactor}#{nl}Durasi: #{CaptionTime}# detik
SKILL_20160218_005892	Attack Power #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio}#%{nl}Maximum Exctinction Count: #{CaptionRatio}#
SKILL_20160218_005893	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Menyerang menggunakan hand knife dengan kekuatan penuh untuk memberikan damage pada musuh.
SKILL_20160218_005894	Membuka Offering Box untuk menerima donasi dari sekutu, hanya bisa membuka di dekat patung Goddess. Tidak bisa dilakukan di kota.
SKILL_20160218_005895	Maximum purchase: #{CaptionRatio}#
SKILL_20160218_005896	Dapat mendaftarkan item yang akan mengkonsumsi item{nl}Additional Duration: #{CaptionRatio}# menit
SKILL_20160218_005897	Decatose
SKILL_20160218_005898	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Menyerang musuh dengan mengumpulkan uang yang dipersembahkan pada Goddess. Musuh selain tipe Boss dapat langsung terbunuh dengan kemungkinan 1/10 dan uang yang dipersembahkan bisa diambil kembali.
SKILL_20160218_005899	Attack Power #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio2}#%{nl}Menggunakan #{CaptionRatio}# silver
SKILL_20160218_005900	Durasi: #{CaptionRatio}# detik{nl}Maximum Level: 1
SKILL_20160218_005901	{#993399}{ol}[Magic] - [Holy]{/}{/}{nl}Menciptakan lingkaran magic yang dapat menyembuhkan HP. Jika diserang musuh selama kamu dan anggota party berada di dalam lingkaran, maka proses recovery HP akan lebih cepat.
SKILL_20160218_005902	Durasi #{CaptionTime}# detik{nl}HP Recovery: #{CaptionRatio}#
SKILL_20160218_005903	{#993399}{ol}[Magic] - [Fire]{/}{/}{nl}Membakar musuh dengan status negatif. Durasi skill dapat meningkat tergantung dari status negatif yang diberikan.
SKILL_20160218_005904	Attack Power #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio}#%{nl}Basic Durasi: #{CaptionRatio2}# detik
SKILL_20160218_005905	Untuk periode tertentu memberikan status bleed pada anggota party dengan tujuan mencegah status negatif. Dalam kondisi ini akan menjadi kebal dari status negatif denan tingkat lebih rendah.
SKILL_20160218_005906	Durasi: #{CaptionTime}# detik{nl}HP: -#{CaptionRatio}#
SKILL_20160218_005907	Menebarkan penangkal status negatif kepada anggota party. Anggota party yang diberikan efek ini akan sembuh dari status negatif rank 3 atau di bawahnya.
SKILL_20160218_005908	Menghilangkan status negatif rank 3 atau lebih rendah{nl}Applies a maximum of #{CaptionRatio}# times
SKILL_20160218_005909	Menebarkan status negataif pada satu musuh dan musuh lainnya dalam range tertentu.
SKILL_20160218_005910	Maksimal penggunaan #{CaptionRatio}# kali
SKILL_20160218_005911	Memakai Bird Beak Mask. Bagian depan mask memiliki obat spesial untuk mencegah status negatif rank 2 ke bawah dari serangan musuh.
SKILL_20160218_005912	Durasi: #{CaptionTime}# detik{nl}100% Immunity to Rank 1 and 2{nl}80% Immunity to Rank 3
SKILL_20160218_005913	{#993399}{ol}[Magic] - [Holy]{/}{/}{nl}Menggunakan kekuatan Goddess  untuk membalas serangan dengan kekuatan 7x serangan musuh.
SKILL_20160218_005914	Durasi: #{CaptionTime}# detik{nl}Additional Damage: #{CaptionRatio}#%
SKILL_20160218_005915	{#993399}{ol}[Magic] - [Holy]{/}{/}
SKILL_20160218_005916	{#993399}{ol}[Magic] - [Holy]{/}{/}{nl}Memasang lingkaran magic yang dapat Meningkatkan maksimum HP kamu secara drastis.
SKILL_20160218_005917	Durasi: #{CaptionTime}# detik{nl}Magic Circle Durasi: #{CaptionRatio2}# detik{nl}Maximum HP: +#{CaptionRatio}#%
SKILL_20160218_005918	{#993399}{ol}[Magic] - [Holy]{/}{/}{nl}Memanggil wagon of the Goddess  untuk menyerang musuh.
SKILL_20160218_005919	Membagi nama musuh menjadi nomor-nomor kemudian menghitung nomor baru.
SKILL_20160218_005920	Menghitung nomor baru dari yang pertama dan huruf terakhir dari nama musuh.
SKILL_20160218_005921	Jika musuh terkena serangan dari jumlah yang telah dihitung, musuh terkena serangan berkali-kali dari jumlah nomor tersebut.
SKILL_20160218_005922	Final Attack Damage: #{CaptionRatio}#%
