QUEST_LV_0100_20150317_000001	Sentinel
QUEST_LV_0100_20151224_011434	Did it help?{nl}Hmm, your enlightened eyes tells me yes.{nl}
QUEST_LV_0100_20151224_011435	All good. {nl}I will help you as far as I can. Hope you could do the same.
QUEST_LV_0100_20151224_011436	At this stage, what you need to do is to improve your fire energy.{nl}For me, it's nothing at all but for you, some help would be necessary.{nl}
QUEST_LV_0100_20151224_011437	Can't say it will be easy. {nl}Are you able to do it?
QUEST_LV_0100_20151224_011438	That go-getter attitude is the sign of a good Pyromancer.{nl}Alright, take this Condensed Firestone.{nl}
QUEST_LV_0100_20151224_011439	Set it up near monsters and defeat them. Your fire energy infused with spell will be improved.
QUEST_LV_0100_20151224_011440	Improving your magic is the most important thing, here, {nl}so it doesn't matter what monsters you slay.{nl}But this test would be more worthwhile if you fight the monsters your level, wouldn't it?
QUEST_LV_0100_20151224_011441	Well done. {nl}I can sense your fire energy is much stronger than before.{nl}
QUEST_LV_0100_20151224_011442	If you practice what I am about to teach ya...{nl}You can soon reach the top!
QUEST_LV_0100_20151224_011443	If new magic is what you are looking for.{nl}Your current state indicates that you need to {nl}acquire more experiences handling the cold energy.{nl}
QUEST_LV_0100_20151224_011444	Stronger magic awaits you but...{nl}Whether you can handle it is an entirely differnet matter.{nl}
QUEST_LV_0100_20151224_011445	I do find your attitude quite optimal.{nl}I conjecture that Frost Tome will serve you well.{nl}
QUEST_LV_0100_20151224_011446	The ice resistance of the monsters increases with the power of that tome, defeat them.{nl}Colder than coldness itself... {nl}Only those who overcome such trial would have no trouble learning new magic.
QUEST_LV_0100_20151224_011447	This trial will only have a meaning when that tome is used to defeat monsters.
QUEST_LV_0100_20151224_011448	Your handling of the cold energy has improved.{nl}Optimal. Keep the previous combat in mind and observe my instruction carefully.
QUEST_LV_0100_20151224_011449	Hmm... so you want to become a Psychokino.{nl}A great idea, I must say. Truly a magnificent choice.{nl}
QUEST_LV_0100_20151224_011450	But not everyone can wield Psychokinesis.{nl}One must realize the innate power bestowed in you from the goddesses.{nl}
QUEST_LV_0100_20151224_011451	You probably have no idea what I am talking about, right?{nl}Well, that's because it needs to be felt rather than explained. {nl}Do you wish to take up on a challenge?
QUEST_LV_0100_20151224_011452	Now, you seem prepared.{nl}Here's the scroll containing the spell of the Psychokino.{nl}
QUEST_LV_0100_20151224_011453	At least, you will instantly obtain the taste of the magic we use.
QUEST_LV_0100_20151224_011454	Use the scroll to feel the power inside you.{nl}Even just feeling it will make the learning much easier.
QUEST_LV_0100_20151224_011455	Good, now did you get the taste of what is it like?{nl}We call it the psychic power.{nl}
QUEST_LV_0100_20151224_011456	Enough with the theoretical learnings.{nl}Unto the practices of how to use psychic power.
QUEST_LV_0100_20151224_011457	Having strong spells is certainly important but for a Linker, {nl}one must be able to empathize with the others.{nl}Finding the line connecting my mind and that of the other and making it reality. {nl}That is the job of a Linker.{nl}
QUEST_LV_0100_20151224_011458	Was that far too complicated of an explanation?{nl}If so, let me give you a tip on a way to understand that... Are you up for it?
QUEST_LV_0100_20151224_011459	A Linker must be able to find the connection point for each mana that each every one of us has.{nl}If you find this task to daunting, the way of a Linker is not for you.{nl}
QUEST_LV_0100_20151224_011460	I believe that such epiphany will come to you naturally if you keep on fighting with monsters.{nl}Although you are not yet a Linker, you too might be able to sense the connection point.
QUEST_LV_0100_20151224_011461	Concentrate while battling monsters, you will see.{nl}All that is left is to hope that you have the talent.
QUEST_LV_0100_20151224_011462	Did you feel it?{nl}Then, the rest is easy. {nl}
QUEST_LV_0100_20151224_011463	Come back to me whenever you want to learn the Linker's magic.
QUEST_LV_0100_20151224_011464	When you first came to Orsha, I had my doubts about you...{nl}But look at you now. Your tales of valour have spread out!{nl}
QUEST_LV_0100_20151224_011465	This is a final test.{nl}Let me test on how much you understand the path of the Archer.{nl}
QUEST_LV_0100_20151224_011466	Although an Archer will not be defeated by anyone but, {nl}some enemies that can be tougher to beat. The flying cloth-type ones.{nl}
QUEST_LV_0100_20151224_011467	Now, you know what to do, right?
QUEST_LV_0100_20151224_011468	This is the Archer's Test Orb.{nl}It will record whether you have defeated ones properly.
QUEST_LV_0100_20151224_011469	I hope you are not lost, even with all those hints I have given you.{nl}This is all part of the test.
QUEST_LV_0100_20151224_011470	How was it?{nl}Wasn't it easier than usual?{nl}
QUEST_LV_0100_20151224_011471	No theory is left to teach you.{nl}The rest is practice! Even at the top, do not forget the basics.
QUEST_LV_0100_20151224_011472	I am participating in those efforts myself as well.{nl}A Ranger is there to help those who are in danger.{nl}
QUEST_LV_0100_20151224_011473	A part test, a part volunteer work. I want you to help the effort to restore Orsha, you up for it?{nl}A Ranger is there to help those who are in danger.
QUEST_LV_0100_20151224_011474	The most urgent matter at hand is that we need the stone materials for rebuilding the wall.{nl}In Koru Jungle, you might find the appropriate stone.
QUEST_LV_0100_20151224_011475	The roots really did a number on the wall.{nl}Not to mention the time I had to stop the Pyromancer Submaster from burning them all down...{nl}
QUEST_LV_0100_20151224_011476	Woah, now you did diligently. {nl}It would do a lot of good.{nl}
QUEST_LV_0100_20151224_011477	I am a bit busy but a promise is a promise. I will teach you the new skills.{nl}Learn well and practice as often as possible.
QUEST_LV_0100_20151224_011478	You seem to be ready to learn new skills.{nl}But at the moment, there is a lot on my plate... {nl}
QUEST_LV_0100_20151224_011479	Help me on this and then I might be able to help you back.{nl}How about that? Help me rebuild Orsha. It will be worthwhile.
QUEST_LV_0100_20151224_011480	It seems there is a shortage of materials.{nl}Especially, the adhesive to hold the bricks tight.{nl}
QUEST_LV_0100_20151224_011481	Defeat Plant-type monsters and obtain the sticky liquid from them.{nl}A stronger monster is the stronger fluid it yields.
QUEST_LV_0100_20151224_011482	Everyone is on the effort to rebuild Orsha, our home.{nl}On that fateful Medzio Diena, we all thought the world would end... {nl}But there are some things that even such catastrophe cannot break.
QUEST_LV_0100_20151224_011483	You came back earlier than I expected.{nl}All good. Everything seems to be getting into its rightful place.{nl}
QUEST_LV_0100_20151224_011484	Nice to meet you. {nl}You must be the new applicant for becoming a Sapper?{nl}
QUEST_LV_0100_20151224_011485	The ideal Sapper is the one who is always cautious.{nl}The one who flawedly sets up traps can ruin the flow of the battlefield.{nl}
QUEST_LV_0100_20151224_011486	I am a Sapper and a soldier. I detest jokey attitude.{nl}I will see how serious you work on the mission, {nl}and I will determine whether you can be in or out.
QUEST_LV_0100_20151224_011487	I am currently researching and developing a new kind of trap.{nl}It is going to be something completely different from all the previous traps.{nl}
QUEST_LV_0100_20151224_011488	Go to Koru Jungle and find me some Sturdy Research Stones.{nl}If you take this mission seriously, you will not bring stone that crumble upon a mere touch.
QUEST_LV_0100_20151224_011489	It doesn't matter how strong you are, if you have an inappropriate attitude, {nl}You are out. Understood? {nl}One wrongfully set up trap can cause irreparable damage to the rest of the team.
QUEST_LV_0100_20151224_011490	Hm. You've passed the test.{nl}I must warn you my training is harsh and strict. Only concentrating through is the only way.
QUEST_LV_0100_20151224_011491	A Hunter, eh? I take it that you're good with a bow and arrow?{nl}If it were all up to me, I would take everyone in but if I did that, think of all the shenanigans.{nl}
QUEST_LV_0100_20151224_011492	So let me test you on your worthiness to become one of my students.
QUEST_LV_0100_20151224_011493	A Hunter needs to be able to enjoy the danger and the thrill it entails.{nl}For example... Ah, yes, like inside a dungeon.{nl}
QUEST_LV_0100_20151224_011494	It doesn't matter which monster in a dungeon.{nl}What's important is to keep calm in a dangerous situation. {nl}If then, I will acknowledge you.{nl}
QUEST_LV_0100_20151224_011495	Hmm... I think the Ashaq Underground Prison or the Novaha Monastery would be too easy.{nl}The more danger there lurks, there higher your score will be.
QUEST_LV_0100_20151224_011496	Well, you got it.{nl}Good. I think, you've proven your worth.
QUEST_LV_0100_20151224_011497	Welcome back. {nl}I think, it is a high time you go through a trial by fire.{nl}
QUEST_LV_0100_20151224_011498	If you can pass this trial, you can be recognized as a true Pyromancer.{nl}It won't be easy, but you wanna try it?
QUEST_LV_0100_20151224_011499	Right, for your trial, you must combat the ones that are {nl}most familiar to us and yet most pestersome to deal with...{nl}Of course, I am talking about fire property monsters.{nl}
QUEST_LV_0100_20151224_011500	It doesn't matter which type.{nl}Godspeed.
QUEST_LV_0100_20151224_011501	In order to fend off fire property monsters, you must strike them down with greater force.{nl}Or you must utilize other properties of magic.
QUEST_LV_0100_20151224_011502	I knew you could do it.{nl}Now, this would be our last training, so listening up.
QUEST_LV_0100_20151224_011503	I have taught numerous Cryomancers...{nl}But no one achieved your current state as fast as you did.{nl}
QUEST_LV_0100_20151224_011504	Now, this is your final test.{nl}A trial by cold, the ultimate test.
QUEST_LV_0100_20151224_011505	Knowing thyself and the enemy is the most important.{nl}A trial by cold is to defeat a ice property monster.{nl}
QUEST_LV_0100_20151224_011506	That is what it takes to be on the top of all the other Cryomancers.
QUEST_LV_0100_20151224_011507	You didn't think it would be that easy to reach the top, did you?
QUEST_LV_0100_20151224_011508	Now, that is a slice of fried gold. {nl}You've exceeded my expectation.{nl}
QUEST_LV_0100_20151224_011509	I will guide you to...{nl}The top of Cryomancy.
QUEST_LV_0100_20151224_011510	Being a Psychokino requires you to evaluate situations precisely.{nl}Gaining the position of advantage will certainly help you in combat.{nl}
QUEST_LV_0100_20151224_011511	That is up to you to realize it. Only then will you be able to learn more advanced magic.{nl}Show me what you got, if you can take it.
QUEST_LV_0100_20151224_011512	This is the Spell Detector Orb.{nl}The range is bit short, but it can detect spells around it.{nl}
QUEST_LV_0100_20151224_011513	Defeat monsters within the range of the Spell Detector Orb.{nl}It will probably take you some calculations to find the right spot.
QUEST_LV_0100_20151224_011514	Just like real estate, the most important thing is location, location and location, {nl}so the type, level or property of the monster don't matter.
QUEST_LV_0100_20151224_011515	Hmm... better than I expected.{nl}Keep up the good work.
QUEST_LV_0100_20151224_011516	A Linker. A Linker is the one who connects one's mana with other's mana...{nl}That is what makes us so special.{nl}
QUEST_LV_0100_20151224_011517	However, if you go beyond the mana and connect the soul itself. {nl}You could reach a new unknown territory.{nl}If you want to expand the Linker's horizon, please, help me on my research.{nl}
