ETC_20150317_000001	Kepa
ETC_20161214_026051	Find the Whereabouts of the Shinobi Master's Comrade
ETC_20161214_026052	Defeat a Target Monster While Equipping 3 or Less Armor Items
ETC_20161214_026053	Guide the Lost Spirit to the Owl Sculpture
ETC_20161214_026054	Unlock the Device
ETC_20161214_026055	Find a Stone to Use as Memorial
ETC_20161214_026056	Check Requirements to Unlock Precious Object
ETC_20161214_026057	Check Requirements to Unlock Good News
ETC_20161214_026058	Check Requirements to Unlock Sword Pell Repair
ETC_20161214_026059	Check Requirements to Unlock Competitive to the Extreme
ETC_20161214_026060	Check Requirements to Unlock Best of the Best
ETC_20161214_026061	Check Requirements to Unlock Monsters after Monsters
ETC_20161214_026062	Check Requirements to Unlock Ferrets and Their Grabby Hands
ETC_20161214_026063	Check Requirements to Unlock Conqueror of the Fortress
ETC_20161214_026064	Check Requirements to Unlock My Precious Friend
ETC_20161214_026065	Check Requirements to Unlock Unexpected News
ETC_20161214_026066	Check Requirements to Unlock Lost Spirit
ETC_20161214_026067	Check Requirements to Unlock The Inmates' Secret Spots
ETC_20161214_026068	Check Requirements for Shinobi Master Help Request
ETC_20161214_026069	Reaction Speed Test Gimmick
ETC_20161214_026070	{img green_up_arrow 16 16} 6 magic defense, {img red_down_arrow 16 16} 6 physical defense for 30 seconds with every basic and physical attack{nl}Increases Holy and Dark property attack equal to 7.5% magic defense for 10 seconds when stacked 20 times
ETC_20161214_026071	Solmiki Cloth Set
ETC_20161214_026072	All Stats {img green_up_arrow 16 16}25
ETC_20161214_026073	SP {img green_up_arrow 16 16}1437
ETC_20161214_026074	Earth Property Additional Damage {img green_up_arrow 16 16}162
ETC_20161214_026075	Magic Attack {img green_up_arrow 16 16}571{nl}                         Magic Amplification {img green_up_arrow 16 16}69
ETC_20161214_026076	Solmiki Leather Set
ETC_20161214_026077	Critical Attack {img green_up_arrow 16 16}225 Increase{nl}                         Accuracy {img green_up_arrow 16 16}100 Increase
ETC_20161214_026078	Evasion {img green_up_arrow 16 16}48{nl}                         Critical Rate {img green_up_arrow 16 16}72
ETC_20161214_026079	Physical Attack {img green_up_arrow 16 16}818
ETC_20161214_026080	HP {img green_up_arrow 16 16}3942
ETC_20161214_026081	Physical Attack {img green_up_arrow 16 16}201{nl}                         5% chance of HP recovery for 5 seconds when attacked by a Devil-type enemy
ETC_20161214_026082	Magic Resistance {img green_up_arrow 16 16}247{nl}                         Physical Attack {img green_up_arrow 16 16}571
ETC_20161214_026083	Instance Dungeon Multiply Max Count
ETC_20161214_026084	Guild Max Level
ETC_20161214_026085	Minimum number of GvG required to be on GvG Ranks
ETC_20161214_026086	Fire
ETC_20161214_026087	Recipe - Instanced Clear Voucher [{img star_mark 20 20}{img star_mark 20 20}{img star_mark 20 20}]
ETC_20161214_026088	Recipe - Mystical Cube
ETC_20161214_026089	Recipe - Mystical Cube Recipe
ETC_20161214_026090	Recipe - Agny Necklace
ETC_20161214_026091	Recipe - Cardboard Cube (One-handed Sword)
ETC_20161214_026092	Recipe - Cardboard Cube (Two-handed Sword)
ETC_20161214_026093	Recipe - Cardboard Cube (Rod)
ETC_20161214_026094	Recipe - Cardboard Cube (Two-handed Bow)
ETC_20161214_026095	Recipe - Cardboard Cube (Cross Bow)
ETC_20161214_026096	Recipe - Cardboard Cube (One-handed Blunt Weapon)
ETC_20161214_026097	Recipe - Cardboard Cube (Shield)
ETC_20161214_026098	Recipe - Cardboard Cube (One-handed Spear)
ETC_20161214_026099	Recipe - Cardboard Cube (Two-handed Spear)
ETC_20161214_026100	Recipe - Cardboard Cube (Dagger)
ETC_20161214_026101	Recipe - Cardboard Cube (Staff)
ETC_20161214_026102	Recipe - Cardboard Cube (Revolver)
ETC_20161214_026103	Recipe - Cardboard Cube (Musket)
ETC_20161214_026104	Recipe - Cardboard Cube (Cannon)
ETC_20161214_026105	/autoattack
ETC_20161214_026106	/come
ETC_20161214_026107	The item was consumed.
ETC_20161214_026108	Next Enhancement Price
ETC_20161214_026109	Auto Attack
ETC_20161214_026110	Exceeded the maximum silver limit of {LIMIT}.
ETC_20161214_026111	This item cannot be equipped more than once.
ETC_20161214_026112	Cannot be used while an attribute is being learned.
ETC_20161214_026113	Only Token users can increase multiple attribute levels at once.
ETC_20161214_026114	{ITEM}: {COUNT}  (Season {SEA} {DAYCOUNT} Days)
ETC_20161214_026115	{ITEM}:  {COUNT}{nl}Season {SEA} Logged In For {DAYCOUNT} Days
ETC_20161214_026116	Logged in for {DAYCOUNT} days in Season {SEA}
ETC_20161214_026117	Obtained {COUNT} Silver!
ETC_20161214_026118	{s24}Congratulations!{nl}{PC} has obtained a(n) {ITEMNAME}{nl}from Leticia's Secret Cube!
ETC_20161214_026119	Drinking the medicine...
ETC_20161214_026120	You have taken the medicine.{nl}Talk to Jugrinas.
ETC_20161214_026121	Retrieving the testing solution...
ETC_20161214_026122	The container is empty.
ETC_20161214_026123	Installing the epidemic detector...
ETC_20161214_026124	Looking for sample collecting tools...
ETC_20161214_026125	There's nothing here.{nl}Look somewhere else.
ETC_20161214_026126	Collecting plant samples...
ETC_20161214_026127	You already collected tools from here.{nl}Look somewhere else.
ETC_20161214_026128	Using the special solution...
ETC_20161214_026129	A monster is already coated with the solution.
ETC_20161214_026130	Retrieving the epidemic detector...
ETC_20161214_026131	Attesting to the pagoda...
ETC_20161214_026132	You have already attested your status to this pagoda.
ETC_20161214_026133	Receiving the power of fate...
ETC_20161214_026134	Using the power of fate on the seal lights...
ETC_20161214_026135	The seal magic has been disabled.{nl}Check the treaty seal.
ETC_20161214_026136	The seal lights have already appeared.{nl}Use the power of fate on them.
ETC_20161214_026137	The seal lights have appeared.{nl}Use the power of fate on them to change their color.
ETC_20161214_026138	Reading the tombstone with the Goddess' Stone of Faith...
ETC_20161214_026139	The seal on this stone has already been released.
ETC_20161214_026140	One seal has been released.
ETC_20161214_026141	All seals have been released.{nl}Obtain the goddess treaty.
ETC_20161214_026142	Opening the box...
ETC_20161214_026143	This box does not open.{nl}Try another box.
ETC_20161214_026144	You have found the treaty slate.{nl}Go to Kupole Lenja, who is waiting opposite the Yudejan Altar.
ETC_20161214_026145	Looking for the Goddess' Stone of Faith...
ETC_20161214_026146	Nothing is written here.
ETC_20161214_026147	Things seem a lot more stable theses days, though.
ETC_20161214_026148	What's the rumor?
ETC_20161214_026149	There, there now.
ETC_20161214_026150	Let me tell you about Ebonypawn.
ETC_20161214_026151	Let me tell you about what happened at Syla Forest.
ETC_20161214_026152	I'll try and drink it.
ETC_20161214_026153	I'll try and touch it.
ETC_20161214_026154	I'll leave it alone.
ETC_20161214_026155	You can't go near that!
ETC_20161214_026156	That water is contaminated! Can't you see...!?
ETC_20161214_026157	No! Don't touch it!
ETC_20161214_026158	You can't drink the red water!
ETC_20161214_026159	Don't touch it!
ETC_20161214_026160	Please, whatever you do, don't drink this water!
ETC_20161214_026161	Why are you trying to touch it? Stop!
ETC_20161214_026162	Don't drink that!
ETC_20161214_026163	That water is contaminated!
ETC_20161214_026164	Oh my, look at that... At least you're a Revelator, you should be fine soon.
ETC_20161214_026165	You're gonna recover soon, but if you want to recover fast you need to come see me.
ETC_20161214_026166	Tell me about the other goddesses.
ETC_20161214_026167	Tell me about Goddess Dalia.
ETC_20161214_026168	Alright, this is getting boring, I'm gonna go.
ETC_20161214_026169	Tell me about Goddess Austeja.
ETC_20161214_026170	Tell me about Goddess Jurate.
ETC_20161214_026171	Aren't you hungry?
ETC_20161214_026172	It's not much, but you can eat this potato bread.
ETC_20161214_026173	Nyan~
ETC_20161214_026174	I didn't say anything; you can go back to what you were doing.
ETC_20161214_026175	You need to be strong now...
ETC_20161214_026176	Is that all you know?
ETC_20161214_026177	Leave it to me!
ETC_20161214_026178	Got it!
ETC_20161214_026179	Would you send it for me?
ETC_20161214_026180	Please don't be startled.
ETC_20161214_026181	I want to go down.
ETC_20161214_026182	I want to leave this room now.
ETC_20161214_026183	I'm scared, I want to stop.
ETC_20161214_026184	Let me tell you about what I found in the Grave Keeper's Chest.
ETC_20161214_026185	I have nothing else to tell you, really.
ETC_20161214_026186	Let me take it out and read it.
ETC_20161214_026187	No, I don't want to get any more involved.
ETC_20161214_026188	I wonder what will happen, let me take a look.
ETC_20161214_026189	Ugh, I don't even want to look at this. I just wanna kick it.
ETC_20161214_026190	Investigating the skulls...
ETC_20161214_026191	What do you mean?
ETC_20161214_026192	No big deal. Carry on.
ETC_20161214_026193	Let me give it to you.
ETC_20161214_026194	Never mind that. Carry on.
ETC_20161214_026195	It looks like the diary of a dead person; I'm scared.
ETC_20161214_026196	I bet I'm going to get more involved if I read this; better not.
ETC_20161214_026197	It's best not to mess with this kind of thing.
ETC_20161214_026198	I'll worship it.
ETC_20161214_026199	It obviously isn't working.
ETC_20161214_026200	This is weird. Better not read it.
ETC_20161214_026201	I've always wanted to do this. Chomp!
ETC_20161214_026202	It's best not to eat any contaminated fruits.
ETC_20161214_026203	Stamina -1!!
ETC_20161214_026204	Right, I'm totally eating this.
ETC_20161214_026205	Let's not try anything foolish.
ETC_20161214_026206	Alright, maybe I should eat it.
ETC_20161214_026207	Eating...
ETC_20161214_026208	Looking around...
ETC_20161214_026209	Kicking...
ETC_20161214_026210	That looks dangerous; I should stop here.
ETC_20161214_026211	Let me dust this off.
ETC_20161214_026212	Dusting...
ETC_20161214_026213	Let me read the contents.
ETC_20161214_026214	It looks like it's going to break if I touch it. Better not.
ETC_20161214_026215	I'll cut this now.
ETC_20161214_026216	Better not mess with this type of thing.
ETC_20161214_026217	Still, let me try and cut it.
ETC_20161214_026218	Let's not do anything to it.
ETC_20161214_026219	I need to cut it.
ETC_20161214_026220	I should leave it alone now.
ETC_20161214_026221	Cutting the vines...
ETC_20161214_026222	Isn't that a Flower Branch?
ETC_20161214_026223	Taking notes...
ETC_20161214_026224	You already took notes about this area.
ETC_20161214_026225	[Dico Tomb Thieves]{nl}    Arghidas
ETC_20161214_026226	Where are Amanda's people?{nl}Wait, someone's coming. Hope they didn't hear me.
ETC_20161214_026227	There's no telling if the Amanda Grave Robbers came to the region or not.
ETC_20161214_026228	Amanda's people did come to the petrified region.
ETC_20161214_026229	Yeah, no idea. Gotta go.
ETC_20161214_026230	I helped them get here.
ETC_20161214_026231	Ah, what the! Why is this pell broken?!
ETC_20161214_026232	I know you're sorry, but I can't let you off the hook that easily.
ETC_20161214_026233	Crafting the sword pell...
ETC_20161214_026234	The new sword pell is complete.
ETC_20161214_026235	What happened to the Novaha Monastery?
ETC_20161214_026236	Was there anyone in need of help there?
ETC_20161214_026237	Were there no more victims at the monastery?
ETC_20161214_026238	I'm just worried there will be other victims like us.
ETC_20161214_026239	Looking for a stone...
ETC_20161214_026240	You have found a stone fit for a memorial.
ETC_20161214_026241	This doesn't seem fit for a memorial.
ETC_20161214_026242	You're looking good.{nl}What have you been doing?
ETC_20161214_026243	The ferrets can't have taken the offering tools, right?
ETC_20161214_026244	Let me give you the things I got from the ferrets.
ETC_20161214_026245	Using the Summon Scroll
ETC_20161214_026246	Reading the memo...
ETC_20161214_026247	It's a Shinobi memo.{nl}Read it and find the next one.
ETC_20161214_026248	I need to carve the stone, but how...?{nl}Surely not by sitting around.
ETC_20161214_026249	Making the food...
ETC_20161214_026250	The food is ready.
ETC_20161214_026251	Let me pass on the words of Gailus Legwyn.
ETC_20161214_026252	Looking around...
ETC_20161214_026253	Found the friendship badges.
ETC_20161214_026254	Lost Spirit
ETC_20161214_026255	The locking device is open.
ETC_20161214_026256	The summon has found the memo.
ETC_20161214_026257	A summon has appeared.{nl}Follow it and find the memo.
ETC_20161214_026258	Found a stone fit for a memorial.
ETC_20161214_026259	Looking for Margiris' ledger...
ETC_20161214_026260	Found Margiris' ledger.
ETC_20161214_026261	Margiris' ledger is not here.
ETC_20161214_026262	Picking up the paper...
ETC_20161214_026263	Why isn't Rose coming?
ETC_20161214_026264	Oh, right! What about Rose and Edmundas? Are they alright?
ETC_20161214_026265	I want to know about Rose and Edmundas. 
ETC_20161214_026266	What happened to Rose and Edmundas?
ETC_20161214_026267	Earth Tower Lolopanther Area
ETC_20161214_026268	Retrieve Zemyna Necklace
ETC_20161214_026269	Move
ETC_20161214_026270	Your allies are waiting in {FLOOR}F.{nl}Do you want to move there?
ETC_20161214_026271	Acquired the convent records!
ETC_20161214_026272	Let me start.
ETC_20161214_026273	Collected an evil spirit.
ETC_20161214_026274	You cannot collect innocent spirits.
ETC_20161214_026275	You have collected all the spirits.{nl}Turn on the suspicious device.
ETC_20161214_026276	As soon as the spirits entered the doll, it was destroyed and the spirits escaped!
ETC_20161214_026277	A set of foot pedals appeared in the middle of the room.{nl}Step on the white pedals and set the gage to over 150 to disable the device!
ETC_20161214_026278	The magic circle has disappeared!{nl}Check the chest once again.
ETC_20161214_026279	Progress: 
ETC_20161214_026280	The device is gradually speeding up.
