SKILL_20150317_000001	Attack
SKILL_20150317_002697	Shield Lob : Enhance 2
SKILL_20150317_002698	Damage of [Shield Lob] damage is enhanced to Peltasta Circle 3.
SKILL_20150317_002699	Cartar Stroke : Enhance 2
SKILL_20150317_002700	Is the Cartar Stroke damage is enhanced to Highlander Circle 2.
SKILL_20150317_002701	Catar Stroke : Enhance 3
SKILL_20150317_002702	Damage of the [Cartar Stroke]] is enhanced to Highlander Circle 3.
SKILL_20150317_002703	Crown : Enhance 2
SKILL_20150317_002704	[Crown] damage is enhanced to Highlander Circle 2.
SKILL_20150317_002705	Crown : Enhance 3
SKILL_20150317_002706	[Crown] damage is enhanced to Highlander Circle 3.
SKILL_20150317_002707	Wagon Wheel : Enhance 2
SKILL_20150317_002708	[Wagon Wheel] damage is enhanced to Highlander Circle 2.
SKILL_20150317_002709	Wagon Wheel : Enhance 3
SKILL_20150317_002710	Damage of [Wagon Wheel] is enhanced to Highlander Circle 3.
SKILL_20150317_002711	Cross Guard : Enhance 2
SKILL_20150317_002712	Defense force increasing effect of [Cross Guard] is enhanced to Highlander Circle 2.
SKILL_20150317_002713	Cross Guard : Enhance 3
SKILL_20150317_002714	Defense force increasing effect of [Cross Guard] is enhanced to Highlander Circle 3.
SKILL_20150317_002715	Moulient : Enhance 2
SKILL_20150317_002716	Damage of [Moulinet] is enhanced to Highlander Circle 3.
SKILL_20150317_002717	Stabbing : Enhance 2
SKILL_20150317_002718	Damage of [Stabbing] is enhanced to Hoplite Circle 2.
SKILL_20150317_002719	Stabbing : Enhance 3
SKILL_20150317_002720	Damage of [Stabbing] is enhanced to Hoplite Circle 3.
SKILL_20150317_002721	Long Stride : Enhance_
SKILL_20150317_002722	Damage of [Long Stride] is enhanced to Hoplite Circle 2.
SKILL_20150317_002723	Long Stride : Enhance 2
SKILL_20150317_002724	Damage of [Long Stride]] is enhanced to Hoplite Circle 3.
SKILL_20150317_002725	Synchro Thrusting : Enhance 2
SKILL_20150317_002726	Damage of [Synchro Thrusting] is enhanced to Hoplite Circle 2.
SKILL_20150317_002727	Synchro Thrusting: Enhance 3
SKILL_20150317_002728	Damage of [Synchro Thrusting]] is enhanced to Hoplite Circle 3.
SKILL_20150317_002729	Pierce : Enhance 2
SKILL_20150317_002730	Damage of [Pierce] is enhanced to Hoplite Circle 2.
SKILL_20150317_002731	Pierce : Enhance 3
SKILL_20150317_002732	Damage of [Pierce] is enhanced to Hoplite Circle 3.
SKILL_20150317_002733	Barrage : Enhance 2
SKILL_20150317_002734	Damage of [Barrage] is enhanced to Ranger Circle 2.
SKILL_20150317_002735	Barrage : Enhance 3
SKILL_20150317_002736	Damage of [Barrage] is enhanced to Ranger Circle 3.
SKILL_20150317_002737	High Anchoring : Enhance 2
SKILL_20150317_002738	Damage of [high anchoring] is enhanced to Ranger Circle 2.
SKILL_20150317_002739	High Anchoring : Enhance 3
SKILL_20150317_002740	Damage of [high anchoring] is enhanced to Ranger Circle 3.
SKILL_20150317_002741	Bounce Shot : Enhance 2
SKILL_20150317_002742	The [bounce shot] damage is enhanced to Ranger Circle 2.
SKILL_20150317_002743	Bounce Shot : Enhance 3
SKILL_20150317_002744	The [bounce shot] damage is enhanced to Ranger Circle 3.
SKILL_20150317_002745	Steady Aim : Enhance 2
SKILL_20150317_002746	An additional damage effect of [Steady Aim] is enhanced Ranger Circle 2.
SKILL_20150317_002747	Steady Aim : Enhance 3
SKILL_20150317_002748	An additional damage effect of [Steady Aim] is enhanced Ranger Circle 3.
SKILL_20150317_002749	Scatter Caltrop : Enhance 2
SKILL_20150317_002750	[Scatter Caltropi] damage is enhanced to Quarrel Shooter Circle 2.
SKILL_20150317_002751	Scatter Caltrop : Enhance 3
SKILL_20150317_002752	[Scatter Caltrop] damage is enhanced to Quarrel shooter Circle 3.
SKILL_20150317_002753	Stone Shot : Enhance 2
SKILL_20150317_002754	The [Stone shot] damage is enhanced to Quarrel Shooter Circle 2.
SKILL_20150317_002755	Stone Shot : Enhance 3
SKILL_20150317_002756	The [Stone shot] damage is enhanced to Quarrel shooter Circle 3.
SKILL_20150317_002757	Rapid Fire : Enhance 2
SKILL_20150317_002758	Damage of [Rapid Fire] is enhanced to Quarrel Shooter Circle 2.
SKILL_20150317_002759	Damage of [Rapid Fire] is enhanced to Quarrel shooter Circle 3.
SKILL_20150317_002760	Zaibas : Enhance 2
SKILL_20150317_002761	Damage of [Zaibas] is enhanced to Krivi Circle 2.
SKILL_20150317_002762	Zaibas : Enhance 3
SKILL_20150317_002763	Damage of [Zaibas] is enhanced in Krivi Circle 3.
SKILL_20150317_002764	Blessing : Enhance
SKILL_20150317_002765	Additional damage of [Blessing] increases per attribute level
SKILL_20150317_002766	Aspersion : Enhance 2
SKILL_20150317_002767	[Aspersion] damage is enhanced to Priest Circle 2.
SKILL_20150317_002768	Aspersion : Enhance 3
SKILL_20150317_002769	[Aspersion] damage is enhanced to Priest Circle 3.
SKILL_20150317_002770	Sacrament : Enhance_
SKILL_20150317_002771	The effect of Holy Priest Property Damage Increase of [Sacrament] will be enhanced to two circle of Priest.
SKILL_20150317_002772	Sacrament : Enhance 2
SKILL_20150317_002773	The effect of Holy Priest Property Damage Increase of [Sacrament] will be enhanced to three circle of Priest.
SKILL_20150317_002774	Blessing : Enhance 2
SKILL_20150317_002775	Additional damage effect of [Blessing] is enhanced to the Circle 2.
SKILL_20150317_002776	Blessing : Enhance 3
SKILL_20150317_002777	Additional damage effect of [Blessing] is enhanced to the Circle 3.
SKILL_20150317_002778	Warcry : Enhance
SKILL_20150317_002779	Additional physical damage of [Warcry]increases per attribute level. (this attribute applies after the opponent's defense is decreased.)
SKILL_20150317_002780	Warcry : Enhance_
SKILL_20150317_002781	Physical attack power increase effect of [Warcry] is enhanced to Barbarian Circle 2. (This property will be applied after the enemy of the defense force has been reduced.)
SKILL_20150317_002782	Warcry : Enhance 2
SKILL_20150317_002783	Physical attack power increase effect of [Warcry] is enhanced to Barbarian Circle 3. (This property will be applied after the enemy of the defense force has been reduced.)
SKILL_20150317_002784	Frenzy : Enhance
SKILL_20150317_002785	Physical damage of [Frenzy] increases per attribute level
SKILL_20150317_002786	Frenzy : Enhance 2
SKILL_20150317_002787	Physical attack power increase effect of [Frenzy] is enhanced to Barbarian Circle 2.
SKILL_20150317_002788	Frenzy : Enhance 3
SKILL_20150317_002789	Physical attack power increase effect of [Frenzy] is enhanced to Barbarian Circle 3.
SKILL_20150317_002790	Telekinesis : Enhance 2
SKILL_20150317_002791	[Telekinesis] damage is enhanced to Psychokino Circle 2.
SKILL_20150317_002792	Telekinesis : Enhance 3
SKILL_20150317_002793	[Telekinesis] damage is enhanced to Psychokino Circle 3.
SKILL_20150317_002794	Psychic Pressure : Enhance 2
SKILL_20150317_002795	[Psychic pressure] damage is enhanced to Psychokino Circle 2.
SKILL_20150317_002796	Psychic Pressure : Enhance 3
SKILL_20150317_002797	[Psychic pressure] damage is enhanced to Psychokino Circle 3.
SKILL_20150317_002798	Magnetic Force : Enhance_
SKILL_20150317_002799	[Magnetic Force] damage is enhanced to Psychokino Circle 2.
SKILL_20150317_002800	MAgnetic Force : Enhance 2
SKILL_20150317_002801	[Magnetic Force] damage is enhanced to Psychokino Circle 3.
SKILL_20150317_002802	Broom Trap : Enhance 2
SKILL_20150317_002803	Damage of [Broom Trap] is enhanced to Sapper Circle 2.
SKILL_20150317_002804	Broom Trap : Enhance 3
SKILL_20150317_002805	Damage of [Broom Trap] is enhanced to Sapper Circle 3.
SKILL_20150317_002806	Claymore : Enhance 2
SKILL_20150317_002807	Damage of [Claymore] is enhanced to Sapper Circle 2.
SKILL_20150317_002808	Claymore : Enhance 3
SKILL_20150317_002809	Damage of [Claymore] is enhanced to Sapper Circle 3.
SKILL_20150317_002810	Punji Stake : Enhance 2
SKILL_20150317_002811	Damage of [Punji Stake] is increased to Circle 2.
SKILL_20150317_002812	Punji Stake : Enhance 3
SKILL_20150317_002813	Damage of [Punji Stake] is increased to Circle 2.
SKILL_20150317_002814	Detonate Traps : Enhance 2
SKILL_20150317_002815	Damage of [Detonate Traps] is enhanced to Sapper Circle 2.
SKILL_20150317_002816	Detonate Traps : Enhance 3
SKILL_20150317_002817	Damage of [Detonate Traps] is enhanced to Sapper Circle 3.
SKILL_20150317_002818	Carve : Enhance 2
SKILL_20150317_002819	Damage of [Carve] is enhanced to Dievdirbys Circle 2.
SKILL_20150317_002820	Carve : Enhance 3
SKILL_20150317_002821	Damage of [Carve] is enhanced to Dievdirbys Circle 3.
SKILL_20150317_002822	Carve Owl : Enhance_
SKILL_20150317_002823	Damage of [owl image] is enhanced to Dievdirbys Circle 2.
SKILL_20150317_002824	Carve Owl : Enhance 2
SKILL_20150317_002825	Damage of [owl image] is enhanced to Dievdirbys Circle 2.
SKILL_20150317_002826	Effigy : Enhance 2
SKILL_20150317_002827	Damage of [Effigy] will be enhanced to Bokor Circle 2.
SKILL_20150317_002828	Effigy : Enhance 3
SKILL_20150317_002829	Damage of [Effigy] will be enhanced to Bokor Circle 3.
SKILL_20150317_002830	Damballa : Enhance 2
SKILL_20150317_002831	Damage of [Damballa] will be enhanced to Bokor Circle 2.
SKILL_20150317_002832	Damballa : Enhance 3
SKILL_20150317_002833	Damage of [Damballa] will be enhanced to Bokor Circle 3.
SKILL_20150317_002834	Mackangdal: Cumulative damage reduction
SKILL_20150317_002835	The cumulative damage of [Mackangdal] to 2 decrease per an attribute level.
SKILL_20150317_002836	Aukuras : Enhance
SKILL_20150317_002837	HP recovery of [Aukuras] increases per attribute level
SKILL_20150317_002838	Aukuras : Enhance 2
SKILL_20150317_002839	HP resilience effect of increasing [Aukuras] is enhanced to Krivi Circle 2.
SKILL_20150317_002840	Aukuras : Enhance 3
SKILL_20150317_002841	HP resilience effect of increasing [Aukuras] is enhanced in Krivi 3 yen level.
SKILL_20150317_002842	Shield Charge : Enhance
SKILL_20150317_002843	Damage of [Shield Charge] increases per attribute level
SKILL_20150317_002844	Shield Charge : Enhance 2
SKILL_20150317_002845	Damage of [Shield Charge] is enhanced to Rodelero Circle 2.
SKILL_20150317_002846	Shield Charge : Enhance 3
SKILL_20150317_002847	Damage of [Shield Charge] is enhanced to Rodelero Circle 3.
SKILL_20150317_002848	Montano : Enhance
SKILL_20150317_002849	특성 레벨당 [몬타노] 대미지가 상승합니다.
SKILL_20150317_002850	Montano : Enhance 2
SKILL_20150317_002851	[Montano] damage is enhanced to Rodelero Circle 2.
SKILL_20150317_002852	Montano : Enhance 3
SKILL_20150317_002853	It is enhanced damage at Circle 3 Rodelero of [Montano].
SKILL_20150317_002854	Targe Smash : Enhance
SKILL_20150317_002855	Damage of [Targe Smash] increases per attribute level
SKILL_20150317_002856	Targe Smash : Enhance 2
SKILL_20150317_002857	[Targe Smash] damage is enhanced to Rodelero Circle 2.
SKILL_20150317_002858	Targe Smash : Enhance 3
SKILL_20150317_002859	[Targe Smash] damage is enhanced to Rodelero Circle 3.
SKILL_20150317_002860	Shield Push : Enhance
SKILL_20150317_002861	Damage of [Shield Push] increases per attribute level
SKILL_20150317_002862	Shield Push : Enhance 2
SKILL_20150317_002863	Damage of [Shield Push] is enhanced to Rodelero Circle 2.
SKILL_20150317_002864	Shield Push : Enhance 3
SKILL_20150317_002865	Damage of [Shield Push] is enhanced to Rodelero Circle 3.
SKILL_20150317_002866	Rush : Enhance
SKILL_20150317_002867	Damage of [Rush] increases per attribute level
SKILL_20150317_002868	Rush: Damage 2 Circle of
SKILL_20150317_002869	[Rush] damage is enhanced to food Tafurakuto Circle 2.
SKILL_20150317_002870	Attack: Damage 3 Circle of
SKILL_20150317_002871	[Rush] damage is enhanced to food Tafurakuto Circle 3.
SKILL_20150317_002872	Impaler : Enhance
SKILL_20150317_002873	Damage of [Impaler] increases per attribute level
SKILL_20150317_002874	Impaler : Enhance 2
SKILL_20150317_002875	[Impaler] damage is enhanced to food Tafurakuto Circle 2.
SKILL_20150317_002876	Impaler : Enhance 3
SKILL_20150317_002877	[Impaler] damage is enhanced to food Tafurakuto Circle 3.
SKILL_20150317_002878	Meteor : Enhance
SKILL_20150317_002879	Damage of [Meteor] increases per attribute level
SKILL_20150317_002880	Meteor : Enhance_
SKILL_20150317_002881	Damage of [Meteor] increases to Elementalist Circle 2
SKILL_20150317_002882	Meteor: Enhance 2
SKILL_20150317_002883	Damage of [Meteor] increases to Elementalist Circle 2
SKILL_20150317_002884	Prominence: Enhance
SKILL_20150317_002885	Damage of [Prominence] increases per attribute level
SKILL_20150317_002886	Prominence: Enhance 2
SKILL_20150317_002887	Damage of [Prominence] is enhanced to Elementalist Circle 2.
SKILL_20150317_002888	Prominence: Enhance 3
SKILL_20150317_002889	Damage of [Prominence] is enhanced to Elementalist Circle 3.
SKILL_20150317_002890	Hail: Enhance
SKILL_20150317_002891	Damage of [Hail] increases per attribute level
SKILL_20150317_002892	Hail: Enhance 2
SKILL_20150317_002893	Damage of [Hail] is enhanced to Elementalist Circle 3.
SKILL_20150317_002894	Hail: Enhance 3
SKILL_20150317_002895	Damage of [Hail] is enhanced to Elementalist Circle 2.
SKILL_20150317_002896	Electrocute: Enhance
SKILL_20150317_002897	Damage of [Electrocute] increases per attribute level
SKILL_20150317_002898	Electrocute: Enhance 2
SKILL_20150317_002899	[Electrocute] damage is enhanced by Elemental Listing 2 Circle level.
SKILL_20150317_002900	Electrocute: Enhance 3
SKILL_20150317_002901	[Electrocute] damage is enhanced by Elemental Listing 3 Circle level.
SKILL_20150317_002902	Swell Right Arm: Enhance
SKILL_20150317_002903	Attack of [Swell Right Arm] is enhanced per attribute level
SKILL_20150317_002904	Enhanced right arm: Enhance 2
SKILL_20150317_002905	[Swell Right Arm] attack power increase effect is enhanced to Thaumaturge Circle 2.
SKILL_20150317_002906	Swell Right Arm: Enhance 3
SKILL_20150317_002907	[Swell Right Arm] attack power increase effect is enhanced to Thaumaturge Circle 3.
